QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
1.888821052631579,0.0032409516060902983,209.67737368421052,0.7614028651060414,1.3347649122807017,0.1000253730814338,0.836092448365628,0.06295492880514995,2949.054017153509,619.3013436022369,1.0
