QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
0.6473284026996626,0.5977620068904519,48.76686535433071,56.96307667437063,0.9276092238470192,0.7313286638060531,0.458720788520548,0.1393436083485977,21666.766071790466,4550.0208750759975,0.6012373453318335
