QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
0.03762207352941177,0.009075086811975273,96.1537044117647,24.145520271107863,30.26757205882353,0.45445120745200446,0.841229397675742,0.027050532216029755,1618.0531703513072,339.7911657737745,1.0
