t,I,P,TMod,Eta
2024-01-01 00:00:00,0.0,0.0,9.3,
2024-01-01 00:10:00,0.0,0.0,9.2,
2024-01-01 00:20:00,0.0,0.0,8.8,
2024-01-01 00:30:00,0.0,0.0,8.4,
2024-01-01 00:40:00,0.0,0.0,8.7,
2024-01-01 00:50:00,0.0,0.0,8.7,
2024-01-01 01:00:00,0.0,0.0,8.6,
2024-01-01 01:10:00,0.0,0.0,8.7,
2024-01-01 01:20:00,0.0,0.0,8.5,
2024-01-01 01:30:00,0.0,0.0,8.6,
2024-01-01 01:40:00,0.0,0.0,8.3,
2024-01-01 01:50:00,0.0,0.0,7.7,
2024-01-01 02:00:00,0.0,0.0,7.1,
2024-01-01 02:10:00,0.0,0.0,6.7,
2024-01-01 02:20:00,0.0,0.0,6.2,
2024-01-01 02:30:00,0.0,0.0,5.9,
2024-01-01 02:40:00,0.0,0.0,5.8,
2024-01-01 02:50:00,0.0,0.0,5.9,
2024-01-01 03:00:00,0.0,0.0,5.6,
2024-01-01 03:10:00,0.0,0.0,6.3,
2024-01-01 03:20:00,0.0,0.0,7.5,
2024-01-01 03:30:00,0.0,0.0,7.2,
2024-01-01 03:40:00,0.0,0.0,7.3,
2024-01-01 03:50:00,0.0,0.0,7.8,
2024-01-01 04:00:00,0.0,0.0,7.9,
2024-01-01 04:10:00,0.0,0.0,8.3,
2024-01-01 04:20:00,0.0,0.0,9.1,
2024-01-01 04:30:00,0.0,0.0,9.3,
2024-01-01 04:40:00,0.0,0.0,9.4,
2024-01-01 04:50:00,0.0,0.0,9.5,
2024-01-01 05:00:00,0.0,0.0,9.4,
2024-01-01 05:10:00,0.0,0.0,9.4,
2024-01-01 05:20:00,0.0,0.0,9.5,
2024-01-01 05:30:00,0.0,0.0,9.3,
2024-01-01 05:40:00,0.0,0.0,9.2,
2024-01-01 05:50:00,0.0,0.0,9.2,
2024-01-01 06:00:01,0.0,0.0,8.6,
2024-01-01 06:10:00,0.0,0.0,8.4,
2024-01-01 06:20:00,0.0,0.0,7.9,
2024-01-01 06:30:00,0.0,0.0,8.2,
2024-01-01 06:40:00,0.0,0.0,8.6,
2024-01-01 06:50:00,0.0,0.0,8.4,
2024-01-01 07:00:00,0.0,0.0,8.6,
2024-01-01 07:10:00,0.3,0.0,8.5,0.0
2024-01-01 07:20:00,2.7,0.0,8.2,0.0
2024-01-01 07:30:00,8.1,0.0,8.0,0.0
2024-01-01 07:40:00,17.9,3.4,8.0,0.2049815830076538
2024-01-01 07:50:00,29.2,18.2,8.3,0.672631951170764
2024-01-01 08:00:00,114.8,33.6,11.6,0.3158539743905598
2024-01-01 08:10:00,129.8,44.900000000000006,13.4,0.37330224798124134
2024-01-01 08:20:00,131.7,52.5,15.0,0.43019215380642867
2024-01-01 08:30:00,149.4,57.4,15.4,0.41462000408899113
2024-01-01 08:40:00,,58.0,,
2024-01-01 08:50:00,110.9,69.0,15.8,0.6714389040809239
2024-01-01 09:00:00,112.7,75.5,13.5,0.7229562094986526
2024-01-01 09:10:00,,78.80000000000001,,
2024-01-01 09:20:00,129.9,85.6,15.3,0.7111374830132848
2024-01-01 09:30:00,,97.9,,
2024-01-01 09:40:00,158.8,109.1,17.8,0.7414181427615516
2024-01-01 09:50:00,,120.5,,
2024-01-01 10:00:00,204.0,142.8,19.7,0.7554174220840888
2024-01-01 10:10:00,204.0,129.0,19.7,0.6824148981011726
2024-01-01 10:20:00,201.1,176.89999999999998,17.9,0.9493027063058554
2024-01-01 10:30:00,,338.1,,
2024-01-01 10:40:00,555.7,438.1,25.9,0.8507888958971678
2024-01-01 10:50:00,570.6,428.9,28.8,0.8111725309996136
2024-01-01 11:00:00,541.5,387.9,27.7,0.7730547896752883
2024-01-01 11:10:00,436.2,337.2,27.7,0.8342397154868498
2024-01-01 11:20:00,570.6,355.1,27.8,0.6715956301188221
2024-01-01 11:30:00,518.6,502.5,24.9,1.0456648520667031
2024-01-01 11:40:00,708.4,544.9,28.4,0.8300938801597564
2024-01-01 11:50:00,699.9,532.4,28.6,0.8209014257497375
2024-01-01 12:00:00,643.2,423.9,29.8,0.7112238921940414
2024-01-01 12:10:00,604.4,351.6,29.8,0.6277885166038707
2024-01-01 12:20:00,280.7,200.2,25.2,0.7696807364305286
2024-01-01 12:30:00,246.0,226.8,22.1,0.9949400193302633
2024-01-01 12:40:00,162.3,105.3,24.1,0.700162437685543
2024-01-01 12:50:00,119.1,77.4,21.2,0.7013231194591396
2024-01-01 13:00:01,99.8,71.4,16.5,0.7720699103464636
2024-01-01 13:10:00,76.8,65.30000000000001,18.0,0.9175736172263952
2024-01-01 13:20:00,74.9,35.900000000000006,17.9,0.5172512960674955
2024-01-01 13:30:00,,27.200000000000003,,
2024-01-01 13:40:00,60.9,43.3,17.0,0.7672900393206907
2024-01-01 13:50:00,62.5,37.1,14.2,0.6405939739273073
2024-01-01 14:00:00,60.7,34.2,15.1,0.6080319095146113
2024-01-01 14:10:00,33.0,16.9,17.3,0.5526646940788355
2024-01-01 14:20:00,40.0,21.2,13.7,0.5719589052922386
2024-01-01 14:30:00,59.2,39.4,14.4,0.7182298848965516
2024-01-01 14:40:00,69.1,44.5,14.9,0.6949777813260689
2024-01-01 14:50:00,41.8,21.9,14.0,0.5654012831046324
2024-01-01 15:00:00,29.5,13.600000000000001,14.7,0.4975146218084072
2024-01-01 15:10:00,23.1,10.100000000000001,16.5,0.47184390618734057
2024-01-01 15:20:00,18.8,6.6,15.8,0.3788567618354853
2024-01-01 15:30:00,18.8,6.4,14.3,0.3673762539010766
2024-01-01 15:40:00,14.9,1.7,14.2,0.12312652133681216
2024-01-01 15:50:00,17.4,3.6,14.2,0.22327608534505086
2024-01-01 16:00:00,9.9,0.7,13.6,0.0763047901095039
2024-01-01 16:10:00,6.1,0.1,12.8,0.01769127452187562
2024-01-01 16:20:00,3.9,0.0,12.7,0.0
2024-01-01 16:30:00,1.9,0.0,12.1,0.0
2024-01-01 16:40:00,0.8,0.0,12.5,0.0
2024-01-01 16:50:00,0.6,0.0,12.6,0.0
2024-01-01 17:00:00,0.1,0.0,12.8,0.0
2024-01-01 17:10:00,0.0,0.0,13.3,
2024-01-01 17:20:00,0.0,0.0,12.4,
2024-01-01 17:30:00,0.0,0.0,11.8,
2024-01-01 17:40:00,0.0,0.0,11.6,
2024-01-01 17:50:00,0.0,0.0,11.4,
2024-01-01 18:00:00,0.0,0.0,11.2,
2024-01-01 18:10:00,0.0,0.0,10.9,
2024-01-01 18:20:00,0.0,0.0,11.1,
2024-01-01 18:30:00,0.0,0.0,11.4,
2024-01-01 18:40:00,0.0,0.0,11.0,
2024-01-01 18:50:00,0.0,0.0,11.3,
2024-01-01 19:00:00,0.0,0.0,11.8,
2024-01-01 19:10:00,0.0,0.0,12.1,
2024-01-01 19:20:00,0.0,0.0,12.1,
2024-01-01 19:30:00,0.0,0.0,12.2,
2024-01-01 19:40:00,0.0,0.0,12.4,
2024-01-01 19:50:00,0.0,0.0,12.4,
2024-01-01 20:00:00,0.0,0.0,12.3,
2024-01-01 20:10:00,0.0,0.0,12.6,
2024-01-01 20:20:00,0.0,0.0,12.4,
2024-01-01 20:30:00,0.0,0.0,12.2,
2024-01-01 20:40:00,0.0,0.0,12.0,
2024-01-01 20:50:00,0.0,0.0,11.6,
2024-01-01 21:00:00,0.0,0.0,11.5,
2024-01-01 21:10:00,0.0,0.0,11.6,
2024-01-01 21:20:00,0.0,0.0,11.3,
2024-01-01 21:30:00,0.0,0.0,11.2,
2024-01-01 21:40:00,0.0,0.0,11.0,
2024-01-01 21:50:00,0.0,0.0,10.9,
2024-01-01 22:00:00,0.0,0.0,11.2,
2024-01-01 22:10:00,0.0,0.0,11.6,
2024-01-01 22:20:00,0.0,0.0,11.8,
2024-01-01 22:30:00,0.0,0.0,11.8,
2024-01-01 22:40:00,0.0,0.0,11.4,
2024-01-01 22:50:00,0.0,0.0,11.4,
2024-01-01 23:00:00,0.0,0.0,11.5,
2024-01-01 23:10:00,0.0,0.0,11.2,
2024-01-01 23:20:00,0.0,0.0,10.8,
2024-01-01 23:30:00,0.0,0.0,10.9,
2024-01-01 23:40:00,0.0,0.0,10.9,
2024-01-01 23:50:00,0.0,0.0,10.8,
2024-01-02 00:00:00,0.0,0.0,10.3,
2024-01-02 00:10:00,0.0,0.0,10.2,
2024-01-02 00:20:00,0.0,0.0,10.5,
2024-01-02 00:30:00,0.0,0.0,10.7,
2024-01-02 00:40:00,0.0,0.0,10.5,
2024-01-02 00:50:00,0.0,0.0,10.2,
2024-01-02 01:00:00,0.0,0.0,9.6,
2024-01-02 01:10:00,0.0,0.0,9.0,
2024-01-02 01:20:00,0.0,0.0,8.5,
2024-01-02 01:30:00,0.0,0.0,8.9,
2024-01-02 01:40:00,0.0,0.0,9.6,
2024-01-02 01:50:00,0.0,0.0,9.8,
2024-01-02 02:00:00,0.0,0.0,9.8,
2024-01-02 02:10:00,0.0,0.0,9.8,
2024-01-02 02:20:00,0.0,0.0,9.7,
2024-01-02 02:30:00,0.0,0.0,9.2,
2024-01-02 02:40:00,0.0,0.0,9.2,
2024-01-02 02:50:00,0.0,0.0,9.1,
2024-01-02 03:00:00,0.0,0.0,9.0,
2024-01-02 03:10:00,0.0,0.0,8.6,
2024-01-02 03:20:00,0.0,0.0,8.0,
2024-01-02 03:30:00,0.0,0.0,7.8,
2024-01-02 03:40:00,0.0,0.0,7.6,
2024-01-02 03:50:00,0.0,0.0,7.0,
2024-01-02 04:00:00,0.0,0.0,6.7,
2024-01-02 04:10:00,0.0,0.0,6.7,
2024-01-02 04:20:00,0.0,0.0,6.5,
2024-01-02 04:30:00,0.0,0.0,6.5,
2024-01-02 04:40:00,0.0,0.0,6.8,
2024-01-02 04:50:00,0.0,0.0,7.0,
2024-01-02 05:00:00,0.0,0.0,7.0,
2024-01-02 05:10:00,0.0,0.0,7.2,
2024-01-02 05:20:00,0.0,0.0,7.0,
2024-01-02 05:30:01,0.0,0.0,7.0,
2024-01-02 05:40:00,0.0,0.0,7.1,
2024-01-02 05:50:00,0.0,0.0,6.7,
2024-01-02 06:00:00,0.0,0.0,7.0,
2024-01-02 06:10:00,0.0,0.0,7.7,
2024-01-02 06:20:00,0.0,0.0,7.9,
2024-01-02 06:30:00,0.0,0.0,8.0,
2024-01-02 06:40:00,0.0,0.0,7.7,
2024-01-02 06:50:00,0.0,0.0,7.6,
2024-01-02 07:00:00,0.0,0.0,7.8,
2024-01-02 07:10:00,0.1,0.0,7.9,0.0
2024-01-02 07:20:00,0.9,0.0,7.9,0.0
2024-01-02 07:30:00,3.3,0.0,8.1,0.0
2024-01-02 07:40:00,10.4,0.0,8.3,0.0
2024-01-02 07:50:00,14.7,0.0,8.3,0.0
2024-01-02 08:00:00,19.0,2.8,8.2,0.159035246754545
2024-01-02 08:10:00,23.9,13.399999999999999,8.3,0.6050563930619719
2024-01-02 08:20:00,,22.9,,
2024-01-02 08:30:00,121.1,34.8,7.7,0.31011591705233327
2024-01-02 08:40:00,172.7,40.4,11.9,0.25245151668622046
2024-01-02 08:50:00,,55.1,,
2024-01-02 09:00:00,344.3,68.9,20.8,0.2159589244495818
2024-01-02 09:10:00,398.5,79.6,22.9,0.2155627417024322
2024-01-02 09:20:00,407.6,74.5,25.6,0.1972472940742486
2024-01-02 09:30:00,448.2,98.80000000000001,25.8,0.23788882929147698
2024-01-02 09:40:00,480.4,176.8,27.5,0.3971624843120819
2024-01-02 09:50:00,513.1,246.1,29.2,0.5176051106019273
2024-01-02 10:00:00,559.0,274.1,27.4,0.5291589966604874
2024-01-02 10:10:00,567.2,426.1,30.7,0.8107076454514159
2024-01-02 10:20:00,591.0,456.4,28.7,0.8333877482213635
2024-01-02 10:30:00,626.6,476.70000000000005,29.9,0.8210010603882293
2024-01-02 10:40:00,635.4,492.1,28.0,0.8357860367093396
2024-01-02 10:50:00,650.9,504.20000000000005,30.8,0.8359446573201887
2024-01-02 11:00:00,667.2,515.1,30.8,0.8331524368694632
2024-01-02 11:10:00,684.1,523.7,32.8,0.8261367468111123
2024-01-02 11:20:00,697.1,530.7,28.7,0.8215669526815703
2024-01-02 11:30:00,714.4,540.0,34.2,0.8157203006027194
2024-01-02 11:40:00,730.1,541.5,32.6,0.8003962941642712
2024-01-02 11:50:00,690.1,473.4,33.6,0.7402956250949295
2024-01-02 12:00:00,609.8,471.6,30.2,0.8345941438758756
2024-01-02 12:10:00,639.0,480.1,31.8,0.8108113220267628
2024-01-02 12:20:00,695.4,536.0,32.3,0.8318002757653798
2024-01-02 12:30:00,724.7,545.2,33.1,0.8118700911120762
2024-01-02 12:40:00,737.0,545.9000000000001,34.3,0.7993455528507543
2024-01-02 12:50:00,703.0,532.5999999999999,33.6,0.8175885368867823
2024-01-02 13:00:00,684.5,514.6,32.8,0.811307117613424
2024-01-02 13:10:00,530.9,394.20000000000005,31.3,0.801295772100067
2024-01-02 13:20:00,665.7,482.2,30.8,0.7816954890211112
2024-01-02 13:30:00,649.9,285.2,32.1,0.4735784599353354
2024-01-02 13:40:00,580.1,454.8,26.7,0.8460704892354608
2024-01-02 13:50:00,611.2,430.6,29.0,0.7602906272190739
2024-01-02 14:00:00,582.7,391.4,28.5,0.7248777342021435
2024-01-02 14:10:00,460.3,338.7,28.1,0.79407802631787
2024-01-02 14:20:00,485.2,321.9,25.2,0.715960629398387
2024-01-02 14:30:00,513.4,229.3,29.9,0.4819890224383148
2024-01-02 14:40:00,491.9,121.3,30.5,0.2661171936769958
2024-01-02 14:50:00,451.1,69.69999999999999,31.2,0.1667434978600278
2024-01-02 15:00:00,411.1,55.099999999999994,27.6,0.14464155386883026
2024-01-02 15:10:00,359.4,50.7,25.1,0.15223651840235033
2024-01-02 15:20:00,288.6,46.099999999999994,23.1,0.17238265101512962
2024-01-02 15:30:00,288.6,43.099999999999994,23.1,0.16116469107922096
2024-01-02 15:40:00,94.7,35.599999999999994,19.1,0.40568502377724475
2024-01-02 15:50:00,67.8,29.4,18.9,0.4679576950963382
2024-01-02 16:00:00,52.1,25.4,16.3,0.5261201678348192
2024-01-02 16:10:00,54.9,21.5,15.6,0.42262489135591746
2024-01-02 16:20:00,48.0,14.3,14.8,0.32150205761316875
2024-01-02 16:30:00,34.5,6.7,13.7,0.20957750426349459
2024-01-02 16:40:00,11.7,0.4,12.0,0.036894623789210684
2024-01-02 16:50:00,5.0,0.0,11.4,0.0
2024-01-02 17:00:00,1.1,0.0,10.7,0.0
2024-01-02 17:10:00,0.0,0.0,10.2,
2024-01-02 17:20:00,0.0,0.0,9.7,
2024-01-02 17:30:00,0.0,0.0,9.4,
2024-01-02 17:40:00,0.0,0.0,9.9,
2024-01-02 17:50:00,0.0,0.0,10.6,
2024-01-02 18:00:00,0.0,0.0,10.8,
2024-01-02 18:10:00,0.0,0.0,10.5,
2024-01-02 18:20:00,0.0,0.0,10.1,
2024-01-02 18:30:00,0.0,0.0,9.8,
2024-01-02 18:40:00,0.0,0.0,9.1,
2024-01-02 18:50:00,0.0,0.0,9.1,
2024-01-02 19:00:00,0.0,0.0,9.6,
2024-01-02 19:10:00,0.0,0.0,9.2,
2024-01-02 19:20:00,0.0,0.0,8.7,
2024-01-02 19:30:00,0.0,0.0,8.4,
2024-01-02 19:40:00,0.0,0.0,8.5,
2024-01-02 19:50:00,0.0,0.0,8.8,
2024-01-02 20:00:00,0.0,0.0,9.4,
2024-01-02 20:10:00,0.0,0.0,9.7,
2024-01-02 20:20:00,0.0,0.0,9.9,
2024-01-02 20:30:00,0.0,0.0,10.0,
2024-01-02 20:40:01,0.0,0.0,10.1,
2024-01-02 20:50:00,0.0,0.0,10.0,
2024-01-02 21:00:00,0.0,0.0,9.5,
2024-01-02 21:10:00,0.0,0.0,9.2,
2024-01-02 21:20:00,0.0,0.0,9.2,
2024-01-02 21:30:00,0.0,0.0,8.8,
2024-01-02 21:40:00,0.0,0.0,8.7,
2024-01-02 21:50:00,0.0,0.0,8.6,
2024-01-02 22:00:00,0.0,0.0,8.7,
2024-01-02 22:10:00,0.0,0.0,8.6,
2024-01-02 22:20:00,0.0,0.0,8.3,
2024-01-02 22:30:00,0.0,0.0,8.0,
2024-01-02 22:40:00,0.0,0.0,7.6,
2024-01-02 22:50:00,0.0,0.0,7.8,
2024-01-02 23:00:00,0.0,0.0,7.8,
2024-01-02 23:10:00,0.0,0.0,7.6,
2024-01-02 23:20:00,0.0,0.0,9.2,
2024-01-02 23:30:00,0.0,0.0,10.5,
2024-01-02 23:40:00,0.0,0.0,10.8,
2024-01-02 23:50:00,0.0,0.0,10.9,
2024-01-03 00:00:00,0.0,0.0,10.4,
2024-01-03 00:10:00,0.0,0.0,10.1,
2024-01-03 00:20:01,0.0,0.0,9.7,
2024-01-03 00:30:00,0.0,0.0,10.1,
2024-01-03 00:40:00,0.0,0.0,10.1,
2024-01-03 00:50:00,0.0,0.0,9.8,
2024-01-03 01:00:00,0.0,0.0,9.8,
2024-01-03 01:10:00,0.0,0.0,9.9,
2024-01-03 01:20:00,0.0,0.0,10.4,
2024-01-03 01:30:00,0.0,0.0,10.8,
2024-01-03 01:40:00,0.0,0.0,10.8,
2024-01-03 01:50:00,0.0,0.0,10.7,
2024-01-03 02:00:00,0.0,0.0,10.6,
2024-01-03 02:10:00,0.0,0.0,10.6,
2024-01-03 02:20:00,0.0,0.0,11.2,
2024-01-03 02:30:00,0.0,0.0,11.9,
2024-01-03 02:40:01,0.0,0.0,12.2,
2024-01-03 02:50:00,0.0,0.0,12.2,
2024-01-03 03:00:00,0.0,0.0,12.0,
2024-01-03 03:10:00,0.0,0.0,12.0,
2024-01-03 03:20:00,0.0,0.0,12.2,
2024-01-03 03:30:00,0.0,0.0,12.4,
2024-01-03 03:40:00,0.0,0.0,12.6,
2024-01-03 03:50:00,0.0,0.0,12.5,
2024-01-03 04:00:00,0.0,0.0,12.5,
2024-01-03 04:10:00,0.0,0.0,12.4,
2024-01-03 04:20:00,0.0,0.0,12.5,
2024-01-03 04:30:00,0.0,0.0,12.4,
2024-01-03 04:40:00,0.0,0.0,12.5,
2024-01-03 04:50:00,0.0,0.0,12.6,
2024-01-03 05:00:00,0.0,0.0,12.7,
2024-01-03 05:10:00,0.0,0.0,12.9,
2024-01-03 05:20:00,0.0,0.0,12.9,
2024-01-03 05:30:00,0.0,0.0,13.1,
2024-01-03 05:40:00,0.0,0.0,13.2,
2024-01-03 05:50:00,0.0,0.0,13.1,
2024-01-03 06:00:00,0.0,0.0,13.2,
2024-01-03 06:10:00,0.0,0.0,13.6,
2024-01-03 06:20:00,0.0,0.0,13.7,
2024-01-03 06:30:00,0.0,0.0,13.5,
2024-01-03 06:40:00,0.0,0.0,13.5,
2024-01-03 06:50:00,0.0,0.0,13.4,
2024-01-03 07:00:00,0.0,0.0,13.6,
2024-01-03 07:10:00,0.0,0.0,13.7,
2024-01-03 07:20:00,0.3,0.0,13.6,0.0
2024-01-03 07:30:00,1.3,0.0,13.6,0.0
2024-01-03 07:40:00,6.3,0.0,13.6,0.0
2024-01-03 07:50:00,11.3,0.0,13.6,0.0
2024-01-03 08:00:00,16.1,0.0,13.7,0.0
2024-01-03 08:10:00,18.2,0.0,13.7,0.0
2024-01-03 08:20:00,24.9,0.0,13.9,0.0
2024-01-03 08:30:00,25.0,0.0,14.1,0.0
2024-01-03 08:40:00,27.5,0.8,14.2,0.03139397078791018
2024-01-03 08:50:00,34.8,23.6,13.7,0.7318493908532223
2024-01-03 09:00:00,52.8,31.799999999999997,14.7,0.649953301468453
2024-01-03 09:10:00,59.6,34.900000000000006,14.9,0.6319287639198156
2024-01-03 09:20:00,70.5,38.5,16.4,0.589332740632977
2024-01-03 09:30:00,71.0,43.5,16.3,0.6611802386450274
2024-01-03 09:40:00,71.8,43.9,16.4,0.6598254044865002
2024-01-03 09:50:00,98.0,57.5,15.5,0.6331851569946808
2024-01-03 10:00:00,120.6,81.2,17.1,0.7266038222367687
2024-01-03 10:10:00,134.3,103.19999999999999,18.0,0.8292636736419312
2024-01-03 10:20:00,176.5,127.7,19.6,0.7807916212071075
2024-01-03 10:30:00,269.3,269.9,18.2,1.081572129969209
2024-01-03 10:40:00,,421.9,,
2024-01-03 10:50:00,606.9,466.70000000000005,24.3,0.8298691497461202
2024-01-03 11:00:00,,430.5,,
2024-01-03 11:10:00,717.1,542.5,27.9,0.8164112426651357
2024-01-03 11:20:00,739.1,481.7,28.4,0.7033352769157577
2024-01-03 11:30:00,642.8,252.2,28.8,0.4234071336332278
2024-01-03 11:40:00,,198.0,,
2024-01-03 11:50:00,,229.4,,
2024-01-03 12:00:00,,283.2,,
2024-01-03 12:10:00,798.7,583.3,23.4,0.7881288921312293
2024-01-03 12:20:00,793.0,423.9,23.4,0.5768716361402364
2024-01-03 12:30:00,693.2,476.8,25.0,0.7422781033090707
2024-01-03 12:40:00,722.4,495.8,27.3,0.7406580403996426
2024-01-03 12:50:00,646.3,571.7,27.6,0.9546034353915112
2024-01-03 13:00:00,711.5,477.0,25.4,0.7234898310091563
2024-01-03 13:10:00,,366.20000000000005,,
2024-01-03 13:20:01,,264.70000000000005,,
2024-01-03 13:30:00,481.0,275.5,20.4,0.6181095924685669
2024-01-03 13:40:00,600.7,468.2,26.0,0.8411292468780953
2024-01-03 13:50:00,576.9,357.7,24.4,0.6691251563268666
2024-01-03 14:00:00,399.1,315.7,22.4,0.8536538645951491
2024-01-03 14:10:00,317.2,213.60000000000002,21.1,0.7267031226678138
2024-01-03 14:20:00,365.7,246.3,22.5,0.7268225753322828
2024-01-03 14:30:00,508.5,251.89999999999998,23.7,0.5345965686837532
2024-01-03 14:40:00,509.9,152.4,26.0,0.32254395855101875
2024-01-03 14:50:00,506.8,133.3,26.6,0.2838458179157995
2024-01-03 15:00:00,516.8,135.7,26.4,0.2833650601968456
2024-01-03 15:10:00,481.2,106.1,28.0,0.2379461717228412
2024-01-03 15:20:00,118.0,54.5,21.4,0.49842917074555493
2024-01-03 15:30:00,68.0,30.799999999999997,17.8,0.4887995084073515
2024-01-03 15:40:00,,31.8,,
2024-01-03 15:50:00,50.7,26.1,16.7,0.5555478928259994
2024-01-03 16:00:00,145.1,13.7,16.9,0.10189247496851447
2024-01-03 16:10:00,100.3,8.8,17.8,0.09468271349294946
2024-01-03 16:20:00,38.2,7.199999999999999,17.0,0.20340334476460128
2024-01-03 16:30:00,34.0,4.8,15.8,0.15235309352956414
2024-01-03 16:40:00,8.1,0.4,14.3,0.05329223436219321
2024-01-03 16:50:00,3.2,0.0,13.5,0.0
2024-01-03 17:00:00,0.9,0.0,13.6,0.0
2024-01-03 17:10:00,0.0,0.0,13.4,
2024-01-03 17:20:00,0.0,0.0,13.8,
2024-01-03 17:30:00,0.0,0.0,13.0,
2024-01-03 17:40:00,0.0,0.0,12.9,
2024-01-03 17:50:00,0.0,0.0,12.9,
2024-01-03 18:00:00,0.0,0.0,12.5,
2024-01-03 18:10:00,0.0,0.0,12.6,
2024-01-03 18:20:00,0.0,0.0,12.2,
2024-01-03 18:30:00,0.0,0.0,12.1,
2024-01-03 18:40:00,0.0,0.0,13.0,
2024-01-03 18:50:00,0.0,0.0,13.1,
2024-01-03 19:00:00,0.0,0.0,12.7,
2024-01-03 19:10:00,0.0,0.0,12.7,
2024-01-03 19:20:00,0.0,0.0,13.0,
2024-01-03 19:30:00,0.0,0.0,12.1,
2024-01-03 19:40:00,0.0,0.0,11.7,
2024-01-03 19:50:00,0.0,0.0,12.3,
2024-01-03 20:00:00,0.0,0.0,12.9,
2024-01-03 20:10:00,0.0,0.0,12.9,
2024-01-03 20:20:00,0.0,0.0,12.9,
2024-01-03 20:30:00,0.0,0.0,13.3,
2024-01-03 20:40:00,0.0,0.0,13.0,
2024-01-03 20:50:00,0.0,0.0,12.5,
2024-01-03 21:00:00,0.0,0.0,12.7,
2024-01-03 21:10:00,0.0,0.0,12.9,
2024-01-03 21:20:00,0.0,0.0,13.2,
2024-01-03 21:30:00,0.0,0.0,13.3,
2024-01-03 21:40:01,0.0,0.0,13.3,
2024-01-03 21:50:00,0.0,0.0,13.7,
2024-01-03 22:00:00,0.0,0.0,13.8,
2024-01-03 22:10:00,0.0,0.0,13.8,
2024-01-03 22:20:00,0.0,0.0,13.9,
2024-01-03 22:30:00,0.0,0.0,14.0,
2024-01-03 22:40:00,0.0,0.0,14.3,
2024-01-03 22:50:00,0.0,0.0,14.4,
2024-01-03 23:00:00,0.0,0.0,14.5,
2024-01-03 23:10:00,0.0,0.0,14.4,
2024-01-03 23:20:00,0.0,0.0,14.5,
2024-01-03 23:30:00,0.0,0.0,14.6,
2024-01-03 23:40:00,0.0,0.0,14.2,
2024-01-03 23:50:00,0.0,0.0,13.5,
2024-01-04 00:00:00,0.0,0.0,13.7,
2024-01-04 00:10:00,0.0,0.0,14.2,
2024-01-04 00:20:00,0.0,0.0,14.4,
2024-01-04 00:30:00,0.0,0.0,14.7,
2024-01-04 00:40:00,0.0,0.0,14.5,
2024-01-04 00:50:00,0.0,0.0,13.8,
2024-01-04 01:00:00,0.0,0.0,12.9,
2024-01-04 01:10:00,0.0,0.0,12.3,
2024-01-04 01:20:00,0.0,0.0,11.9,
2024-01-04 01:30:00,0.0,0.0,11.9,
2024-01-04 01:40:00,0.0,0.0,12.4,
2024-01-04 01:50:00,0.0,0.0,13.0,
2024-01-04 02:00:00,0.0,0.0,13.2,
2024-01-04 02:10:00,0.0,0.0,13.2,
2024-01-04 02:20:00,0.0,0.0,13.1,
2024-01-04 02:30:00,0.0,0.0,13.4,
2024-01-04 02:40:01,0.0,0.0,13.3,
2024-01-04 02:50:00,0.0,0.0,13.3,
2024-01-04 03:00:00,0.0,0.0,13.3,
2024-01-04 03:10:00,0.0,0.0,13.2,
2024-01-04 03:20:00,0.0,0.0,13.5,
2024-01-04 03:30:00,0.0,0.0,13.5,
2024-01-04 03:40:00,0.0,0.0,13.3,
2024-01-04 03:50:00,0.0,0.0,13.2,
2024-01-04 04:00:00,0.0,0.0,12.9,
2024-01-04 04:10:00,0.0,0.0,13.1,
2024-01-04 04:20:00,0.0,0.0,13.3,
2024-01-04 04:30:00,0.0,0.0,13.3,
2024-01-04 04:40:00,0.0,0.0,13.6,
2024-01-04 04:50:00,0.0,0.0,13.7,
2024-01-04 05:00:01,0.0,0.0,13.5,
2024-01-04 05:10:00,0.0,0.0,13.3,
2024-01-04 05:20:00,0.0,0.0,12.7,
2024-01-04 05:30:00,0.0,0.0,12.3,
2024-01-04 05:40:00,0.0,0.0,11.1,
2024-01-04 05:50:01,0.0,0.0,10.4,
2024-01-04 06:00:00,0.0,0.0,10.7,
2024-01-04 06:10:00,0.0,0.0,11.3,
2024-01-04 06:20:00,0.0,0.0,11.6,
2024-01-04 06:30:00,0.0,0.0,11.2,
2024-01-04 06:40:00,0.0,0.0,12.1,
2024-01-04 06:50:00,0.0,0.0,12.7,
2024-01-04 07:00:00,0.0,0.0,12.7,
2024-01-04 07:10:00,0.4,0.0,12.4,0.0
2024-01-04 07:20:00,3.0,0.0,11.9,0.0
2024-01-04 07:30:00,9.5,0.0,12.4,0.0
2024-01-04 07:40:00,23.8,0.0,13.2,0.0
2024-01-04 07:50:00,74.9,5.6,14.1,0.08068543894089066
2024-01-04 08:00:00,86.4,18.7,14.2,0.2335698709155499
2024-01-04 08:10:00,172.1,28.700000000000003,18.7,0.179965800728923
2024-01-04 08:20:00,103.5,29.4,18.2,0.30654620026600704
2024-01-04 08:30:01,202.3,41.5,17.6,0.22138142092005988
2024-01-04 08:40:00,177.9,52.1,18.5,0.3160463156715733
2024-01-04 08:50:00,117.1,53.8,18.6,0.4958089216557762
2024-01-04 09:00:00,281.2,73.6,19.1,0.2824564228073
2024-01-04 09:10:00,444.9,103.0,24.5,0.24984103803314114
