timestamp,Portata [l/s],Pressione [bar],Potenza [kW],Cosphi
2022-05-17 18:54:09,94.42324,26.84834,184.7371,0.9635881
2022-05-17 19:09:09,95.38861,26.80293,184.9458,0.9669333
2022-05-17 19:24:08,93.96738,26.87014,181.3152,0.9683224
2022-05-17 19:39:09,95.16335,26.87741,182.1037,0.9594598
2022-05-17 19:54:09,95.34034,26.78657,183.077,0.9538859
2022-05-17 20:09:09,95.19553,26.83199,182.4726,0.9422323
2022-05-17 20:24:09,95.59241,26.81564,184.9558,0.93687
2022-05-17 20:39:09,95.36716,26.80474,184.2498,0.9383393
2022-05-17 20:54:09,94.29453,26.85016,183.0909,0.94482
2022-05-17 21:09:09,94.53051,26.85198,181.0482,0.9406728
2022-05-17 21:24:09,95.03464,26.83017,181.6582,0.937427
2022-05-17 21:39:08,95.23308,26.83017,182.5521,0.9425398
2022-05-17 21:54:09,95.87666,26.79202,182.6296,0.9414381
2022-05-17 22:09:09,95.17944,26.84471,184.3692,0.9982629
2022-05-17 22:24:09,95.10973,26.82654,182.6381,0.9991072
2022-05-17 22:39:09,95.37252,26.82109,182.4992,0.9992918
2022-05-17 22:54:09,95.59241,26.80837,186.6363,0.9993711
2022-05-17 23:09:08,95.77475,26.88105,182.5126,0.9993479
2022-05-17 23:24:09,96.12872,26.78657,185.7935,0.9990574
2022-05-17 23:39:09,95.79084,26.8974,184.3978,0.9971312
2022-05-17 23:54:09,95.18481,26.83562,184.9104,0.9961898
2022-05-18 00:09:08,95.13654,26.82109,185.7704,0.9799412
2022-05-18 00:24:09,95.2599,26.82836,183.39,0.9917552
2022-05-18 00:39:09,95.68358,26.81382,183.6799,0.9954437
2022-05-18 00:54:09,95.12582,26.82291,184.6958,0.9958599
2022-05-18 01:09:09,95.70503,26.80656,185.237,0.998654
2022-05-18 01:24:09,95.13654,26.82836,182.8573,0.9993647
2022-05-18 01:39:09,94.63777,26.86833,182.6259,0.9990594
2022-05-18 01:54:08,94.93274,26.83926,181.5952,0.9994171
2022-05-18 02:09:09,95.38861,26.81927,181.2897,0.9993482
2022-05-18 02:24:09,94.3857,26.86288,183.2651,0.9993534
2022-05-18 02:39:09,94.34816,26.86288,182.0771,0.9992988
2022-05-18 02:54:09,95.68358,26.80837,183.8027,0.9993222
2022-05-18 03:09:09,95.08291,26.83017,183.9949,0.9993522
2022-05-18 03:24:09,94.66994,26.83562,184.1869,0.9993358
2022-05-18 03:39:09,94.83084,26.67757,182.2119,0.9992586
2022-05-18 03:54:09,95.47442,26.80656,183.8541,0.9989555
2022-05-18 04:09:09,94.59486,26.83926,182.3257,0.9976041
2022-05-18 04:24:09,94.10682,26.85198,182.5302,0.99906
2022-05-18 04:39:09,95.17408,26.83017,183.609,0.9988387
2022-05-18 04:54:08,95.21699,26.82836,182.7832,0.9991223
2022-05-18 05:09:09,95.07218,26.82473,183.1773,0.9983256
2022-05-18 05:24:09,94.98101,26.81746,183.4532,0.9991311
2022-05-18 05:39:09,94.86302,26.82473,184.8941,0.9968622
2022-05-18 05:54:09,95.17944,26.72298,184.9999,0.9982978
2022-05-18 06:09:09,95.17944,26.83381,184.2612,0.9985606
2022-05-18 06:24:09,94.79866,26.83199,183.2554,0.9992325
2022-05-18 06:39:09,63.33855,27.86755,125.5909,0.9796072
2022-05-18 06:54:09,72.17162,27.44243,135.9266,0.9902106
2022-05-18 07:09:09,68.34235,27.71131,125.8035,0.9564713
2022-05-18 07:24:09,53.64201,28.15642,115.0459,0.9204725
2022-05-18 07:39:09,59.49319,27.93114,124.2791,0.9184921
2022-05-18 07:54:09,95.70503,26.79384,188.1751,0.9946609
2022-05-18 08:09:09,95.91956,26.77749,186.3367,0.9861184
2022-05-18 08:24:09,96.77229,26.75205,189.1145,0.9879091
2022-05-18 08:39:09,96.26816,26.97915,185.9462,0.9795473
2022-05-18 08:54:09,95.81766,26.79384,188.4706,0.9798918
2022-05-18 09:09:09,96.37542,26.76295,186.5815,0.975708
2022-05-18 09:24:09,95.33498,26.81564,185.0914,0.9815322
2022-05-18 09:39:09,95.40469,26.80837,186.2463,0.9850242
2022-05-18 09:54:09,95.20626,26.81564,186.7512,0.9816512
2022-05-18 10:09:09,95.45296,26.79566,185.705,0.9865431
2022-05-18 10:24:09,95.70503,26.81201,185.1388,0.9838644
2022-05-18 10:39:09,95.82838,26.79929,185.9472,0.9870908
2022-05-18 10:54:09,95.83911,26.79929,185.1564,0.9850944
2022-05-18 11:09:08,95.67285,26.80293,186.0885,0.9814354
2022-05-18 11:24:09,95.8552,26.79202,186.5691,0.9820278
2022-05-18 11:39:09,95.72649,26.79384,185.9291,0.9746714
2022-05-18 11:54:09,95.50124,26.82109,185.3413,0.9783254
2022-05-18 12:09:09,96.49341,26.77749,187.3482,0.9830633
2022-05-18 12:24:09,94.8952,26.83381,185.4427,0.9820148
2022-05-18 12:39:09,94.91665,26.83744,184.1258,0.9839259
2022-05-18 12:54:09,96.0,26.79747,186.8084,0.9871851
2022-05-18 13:09:08,95.81229,26.80837,187.2062,0.9888421
2022-05-18 13:24:09,95.19553,26.83017,184.362,0.9865421
2022-05-18 13:39:09,96.42369,26.77022,187.4201,0.981296
2022-05-18 13:54:09,96.06436,26.85198,185.8522,0.9841296
2022-05-18 14:09:09,95.71576,26.81564,186.8004,0.9828423
2022-05-18 14:24:08,95.64603,26.82109,185.2962,0.9824226
2022-05-18 14:39:09,95.67285,26.78476,185.5485,0.997888
2022-05-18 14:54:09,95.65676,26.81564,187.0466,0.9960892
2022-05-18 15:09:09,95.51732,26.81564,189.0227,0.9976807
2022-05-18 15:24:09,95.80157,26.81382,187.4891,0.9963506
2022-05-18 15:39:09,95.68358,26.81201,187.5473,0.9959818
2022-05-18 15:54:09,95.08827,26.86106,187.4377,0.9959404
2022-05-18 16:09:09,96.12872,26.78657,189.6902,0.9924588
2022-05-18 16:24:09,95.35107,26.81564,188.344,0.9948581
2022-05-18 16:39:09,94.82548,26.84834,186.909,0.9919788
2022-05-18 16:54:09,96.07509,26.79929,188.1825,0.99864
2022-05-18 17:09:08,95.88737,26.80837,188.3288,0.9937869
2022-05-18 17:24:09,95.46369,26.80293,186.6499,0.9993138
2022-05-18 17:39:09,95.82302,26.81201,187.3016,0.997818
2022-05-18 17:54:09,95.58704,26.80656,185.9778,0.9984137
2022-05-18 18:09:09,96.35934,26.81927,190.3328,0.9962938
2022-05-18 18:24:09,95.52268,26.90466,189.7323,0.9976937
2022-05-18 18:39:09,94.72894,26.84108,188.4768,0.9983572
2022-05-18 18:54:09,96.118,26.79566,187.0974,0.9994386
2022-05-18 19:09:09,94.63777,26.84108,186.8843,0.9974608
2022-05-18 19:24:08,95.68894,26.81019,189.5577,0.9985216
2022-05-18 19:39:09,95.05073,26.83199,187.7986,0.9995322
2022-05-18 19:54:09,95.55486,26.84108,188.8041,0.9993284
2022-05-18 20:09:09,94.90592,26.81201,186.6932,0.9995847
2022-05-18 20:24:08,94.31598,26.8756,186.1569,0.9979314
2022-05-18 20:39:09,95.60313,26.83199,189.8243,0.998703
2022-05-18 20:54:09,94.53587,26.86106,184.6746,0.9975143
2022-05-18 21:09:09,95.98928,26.79747,187.1789,0.9973316
2022-05-18 21:24:09,95.2438,26.82836,187.615,0.9970155
2022-05-18 21:39:09,94.73431,26.85743,185.5635,0.995448
2022-05-18 21:54:09,95.70503,26.80111,187.9397,0.9992634
2022-05-18 22:09:09,95.01319,26.83199,185.7932,0.9946079
2022-05-18 22:24:09,95.62459,26.81564,186.4098,0.9963146
2022-05-18 22:39:09,96.41296,26.79202,188.3372,0.9992266
2022-05-18 22:54:09,95.17944,26.82836,185.4829,0.9985651
2022-05-18 23:09:09,94.73967,26.84834,186.0763,0.9992954
2022-05-18 23:24:09,95.83911,26.79929,186.0634,0.9992019
2022-05-18 23:39:08,95.04,26.81564,184.7574,0.99904
2022-05-18 23:54:09,95.02927,26.82654,186.0896,0.996404
2022-05-19 00:09:09,95.5066,26.81564,186.2815,0.9693747
2022-05-19 00:24:09,95.99464,26.79566,188.0659,0.9768093
2022-05-19 00:39:09,95.06145,26.82473,185.6304,0.9853616
2022-05-19 00:54:09,95.55486,26.81746,184.7738,0.9903197
2022-05-19 01:09:09,94.34816,26.85743,184.2962,0.9965232
2022-05-19 01:24:08,95.4476,26.81382,186.403,0.995819
2022-05-19 01:39:09,95.64603,26.80474,186.56,0.9986874
2022-05-19 01:54:09,95.19553,26.82291,185.6514,0.9979885
2022-05-19 02:09:09,95.87666,26.78839,188.5103,0.9981827
2022-05-19 02:24:11,94.95956,26.82836,185.0302,0.9978093
2022-05-19 02:39:11,95.04536,26.83381,184.8626,0.9983371
2022-05-19 02:54:11,94.94347,26.83199,188.0876,0.9979278
2022-05-19 03:09:11,94.56268,26.83562,184.0449,0.9979557
2022-05-19 03:24:11,94.86302,26.82654,184.1629,0.99904
2022-05-19 03:39:11,94.92738,26.63396,185.0249,0.9992634
2022-05-19 03:54:11,94.6485,26.80474,184.5116,0.9980481
2022-05-19 04:09:11,94.83084,26.78112,185.0309,0.9975703
2022-05-19 04:24:11,94.76649,26.84471,186.5903,0.997838
2022-05-19 04:39:11,95.37252,26.81746,187.1117,0.9984745
2022-05-19 04:54:11,95.52268,26.81927,186.6342,0.9985449
2022-05-19 05:09:11,95.04536,26.83199,188.9983,0.9981456
2022-05-19 05:24:11,95.43151,26.82109,188.1674,0.9982985
2022-05-19 05:39:11,94.91129,26.83562,187.424,0.9992559
2022-05-19 05:54:11,94.94347,26.82291,186.4272,0.999292
2022-05-19 06:09:11,95.08291,26.83017,186.1822,0.9993304
2022-05-19 06:24:11,95.47978,26.81927,188.2032,0.9989082
2022-05-19 06:39:11,95.11509,26.81382,184.1183,0.9993189
2022-05-19 06:54:11,95.08291,26.81746,185.5929,0.9985304
2022-05-19 07:09:11,95.27061,26.79566,187.358,0.9974058
2022-05-19 07:24:11,64.15375,27.82395,128.2699,0.9191003
2022-05-19 07:39:11,75.56112,27.43516,142.7404,0.9398587
2022-05-19 07:54:11,67.01229,27.84212,126.8303,0.8807791
2022-05-19 08:09:11,54.4304,28.12917,116.4578,0.8499821
2022-05-19 08:24:11,59.84715,27.94023,125.3523,0.9106246
2022-05-19 08:39:11,96.33252,26.75569,188.0763,0.987891
2022-05-19 08:54:11,95.37252,26.82291,185.3527,0.9770093
2022-05-19 09:09:11,89.84313,27.0173,176.6617,0.9908856
2022-05-19 09:24:11,96.26279,26.85198,186.8832,0.9988131
2022-05-19 09:39:11,96.67039,26.76659,188.506,0.9988025
2022-05-19 09:54:11,94.13364,26.83017,184.6993,0.9975027
2022-05-19 10:09:11,94.27308,26.83562,184.4554,0.9962459
2022-05-19 10:24:11,94.53051,26.84471,185.6621,0.9986135
2022-05-19 10:39:11,95.83375,26.78657,188.3508,0.998962
2022-05-19 10:54:11,95.8552,26.76477,187.5726,0.9983774
2022-05-19 11:09:11,84.89833,27.19716,166.1704,0.9944558
2022-05-19 11:24:11,83.36983,27.24622,163.7332,0.9928116
2022-05-19 11:39:11,94.78793,26.83381,186.2169,0.9991178
2022-05-19 11:54:11,91.41453,26.93918,180.0934,0.9975712
2022-05-19 12:09:11,94.12827,26.80111,185.5122,0.998919
2022-05-19 12:24:11,95.18481,26.81019,184.7914,0.9990172
2022-05-19 12:39:11,96.13944,26.77749,187.5441,0.9991629
2022-05-19 12:54:11,94.85766,26.81746,187.0659,0.9991766
2022-05-19 13:09:11,95.56023,26.80293,186.433,0.9979224
2022-05-19 13:24:11,95.42615,26.81564,186.322,0.9976748
2022-05-19 13:39:11,95.41006,26.80656,185.3318,0.9964094
2022-05-19 13:54:11,95.72649,26.79929,186.1388,0.9990362
2022-05-19 14:09:11,94.49297,26.83381,183.1889,0.9984155
2022-05-19 14:24:11,95.84447,26.79202,186.5456,0.9982897
2022-05-19 14:39:11,94.6485,26.82109,182.8564,0.99674
2022-05-19 14:54:11,95.42615,26.79929,184.2267,0.998095
2022-05-19 15:09:11,94.60559,26.84108,183.3176,0.9981282
2022-05-19 15:24:11,94.66994,26.83381,183.9347,0.99923
2022-05-19 15:39:11,94.50369,26.83199,185.6852,0.9991738
2022-05-19 15:54:11,95.61922,26.81201,184.2961,0.9992582
2022-05-19 16:09:11,94.32671,26.85561,184.731,0.9971137
2022-05-19 16:24:11,95.19553,26.82654,183.7662,0.9984984
2022-05-19 16:39:11,94.94883,26.82654,184.3086,0.9978039
2022-05-19 16:54:11,96.10191,26.78657,188.4598,0.996788
2022-05-19 17:09:11,95.11509,26.83199,184.6768,0.9971898
2022-05-19 17:24:11,95.15799,26.82473,184.9505,0.9971647
2022-05-19 17:39:11,95.02927,26.91557,185.6978,0.9988286
2022-05-19 17:54:11,94.46078,26.81746,180.6177,0.9987531
2022-05-19 18:09:11,94.83084,26.84289,183.8857,0.997759
2022-05-19 18:24:11,94.91665,26.81927,186.3933,0.9981109
2022-05-19 18:39:11,94.59486,26.84653,183.1215,0.9969254
2022-05-19 18:54:11,93.83866,26.86106,182.2555,0.9678845
2022-05-19 19:09:11,95.04536,26.81746,182.6129,0.9672756
2022-05-19 19:24:11,95.30816,26.81201,185.2187,0.9686669
2022-05-19 19:39:11,94.75576,26.84471,182.804,0.9610034
2022-05-19 19:54:11,95.77475,26.78657,187.4552,0.9601151
2022-05-19 20:09:11,94.05855,26.85561,182.1915,0.9561513
2022-05-19 20:24:11,95.59241,26.80111,184.5403,0.9391044
2022-05-19 20:39:11,94.45006,26.84108,182.9483,0.9376497
2022-05-19 20:54:11,95.5495,26.80656,186.3038,0.9983571
2022-05-19 21:09:11,95.46906,26.79747,184.5529,0.9974235
2022-05-19 21:24:11,95.14191,26.81564,185.7879,0.9978569
2022-05-19 21:39:11,95.87666,26.80293,185.6106,0.9980716
2022-05-19 21:54:11,95.48515,26.80474,184.7248,0.9986258
2022-05-19 22:09:11,95.56559,26.80837,185.6231,0.9978713
2022-05-19 22:24:11,95.099,26.82473,185.0267,0.9966481
2022-05-19 22:39:11,95.74794,26.79202,185.724,0.9986506
2022-05-19 22:54:11,96.02682,26.78112,187.1163,0.9993693
2022-05-19 23:09:11,95.60313,26.79566,186.42,0.9992122
2022-05-19 23:24:11,94.75576,26.83744,185.547,0.9990342
2022-05-19 23:39:11,94.63777,26.83926,185.2308,0.99854
2022-05-19 23:54:11,95.50124,26.79747,185.3999,0.9951764
2022-05-20 00:09:11,94.13364,26.85561,182.8498,0.9990024
2022-05-20 00:24:11,94.90592,26.83926,186.7837,0.9992394
2022-05-20 00:39:11,95.04536,26.82109,184.5453,0.9984251
2022-05-20 00:54:11,95.35107,26.80474,185.8104,0.9990683
2022-05-20 01:09:11,95.47442,26.80474,186.6942,0.9992406
2022-05-20 01:24:11,94.70749,26.82473,184.9203,0.9981483
2022-05-20 01:39:11,94.93274,26.82473,185.8731,0.9988241
2022-05-20 01:54:11,94.74503,26.81927,184.1953,0.999198
2022-05-20 02:09:11,95.75866,26.79566,186.3399,0.9975318
2022-05-20 02:24:11,94.67531,26.83199,185.6078,0.9979086
2022-05-20 02:39:11,95.36179,26.80293,185.6331,0.9990228
2022-05-20 02:54:11,95.5495,26.79747,186.3464,0.9980643
2022-05-20 03:09:11,95.51732,26.79566,186.3274,0.9944882
2022-05-20 03:24:11,95.03464,26.81019,184.9637,0.9951271
2022-05-20 03:39:11,95.57095,26.79202,186.4875,0.9983931
2022-05-20 03:54:11,96.02145,26.78112,187.0175,0.9981294
2022-05-20 04:09:11,94.69676,26.84108,183.5806,0.9956837
2022-05-20 04:24:11,96.00536,26.77567,184.0901,0.9983881
2022-05-20 04:39:11,95.95174,26.77385,186.6994,0.9964944
2022-05-20 04:54:11,95.10973,26.80474,184.5148,0.9974091
2022-05-20 05:09:11,94.61095,26.81382,184.7393,0.9952226
2022-05-20 05:24:11,95.08291,26.81201,183.0138,0.9964975
2022-05-20 05:39:11,95.52268,26.79566,185.9902,0.9993245
2022-05-20 05:54:11,94.65922,26.81746,183.4031,0.9990001
2022-05-20 06:09:11,95.61386,26.79202,188.1554,0.9991829
2022-05-20 06:24:11,95.35107,26.89194,186.1354,0.9988354
2022-05-20 06:39:11,95.84447,26.77385,185.9848,0.9986876
2022-05-20 06:54:11,95.81766,26.77567,186.181,0.9992813
2022-05-20 07:09:11,95.75866,26.79202,187.8716,0.9990494
2022-05-20 07:24:11,95.88201,26.76295,186.8477,0.9973089
2022-05-20 07:39:11,94.84693,26.81019,184.3528,0.9969667
2022-05-20 07:54:11,95.96246,26.77749,186.5708,0.9973072
2022-05-20 08:09:11,65.11911,27.72948,125.2815,0.9297393
2022-05-20 08:24:11,72.80447,27.48967,135.5859,0.9473178
2022-05-20 08:39:11,65.30682,27.873,127.5239,0.9287819
2022-05-20 08:54:11,55.52448,28.10919,118.212,0.9026579
2022-05-20 09:09:11,60.15822,27.99473,123.891,0.9021831
2022-05-20 09:24:11,95.90347,26.77204,186.1861,0.9926889
2022-05-20 09:39:11,96.65967,26.74115,188.1373,0.994648
2022-05-20 09:54:11,96.01609,26.77204,185.0488,0.9959981
2022-05-20 10:09:11,95.7533,26.76295,187.5287,0.9983826
2022-05-20 10:24:11,95.84447,26.65395,186.5811,0.9932723
2022-05-20 10:39:11,96.07509,26.76659,187.781,0.9991574
2022-05-20 10:54:11,96.059,26.76659,188.4899,0.9985858
2022-05-20 11:09:11,95.67822,26.79202,187.8197,0.9986427
2022-05-20 11:24:11,95.59777,26.78657,185.9556,0.9981784
2022-05-20 11:39:11,95.46369,26.79202,185.9042,0.9984674
2022-05-20 11:54:11,95.83375,26.78476,187.9512,0.9978799
2022-05-20 12:09:11,95.01319,26.80656,184.4915,0.9966348
2022-05-20 12:24:11,94.3857,26.82291,185.2714,0.9961667
2022-05-20 12:39:11,95.70503,26.77567,186.4848,0.9987952
2022-05-20 12:54:11,94.4286,26.83562,185.914,0.9980857
2022-05-20 13:09:11,95.04536,26.81201,183.1252,0.9993003
2022-05-20 13:24:11,95.31889,26.79566,187.1872,0.9988111
2022-05-20 13:39:11,95.38325,26.82109,187.3931,0.9981514
2022-05-20 13:54:11,96.28425,26.78112,186.8835,0.9992989
2022-05-20 14:09:11,95.41006,26.82109,186.5937,0.994417
2022-05-20 14:24:11,95.53877,26.76659,186.1435,0.9977664
2022-05-20 14:39:11,95.56559,26.81927,186.3729,0.9982279
2022-05-20 14:54:11,95.56023,26.80111,186.7182,0.9951674
2022-05-20 15:09:11,95.68358,26.80111,188.6496,0.9969812
2022-05-20 15:24:11,95.62995,26.81746,188.3378,0.9945185
2022-05-20 15:39:11,95.68358,26.81382,185.7529,0.9954654
2022-05-20 15:54:11,95.55486,26.81746,185.0409,0.9942878
2022-05-20 16:09:11,95.5495,26.81382,188.3371,0.9951862
2022-05-20 16:24:11,95.57632,26.80837,186.6437,0.9929384
2022-05-20 16:39:11,95.68894,26.81019,187.2556,0.9923566
2022-05-20 16:54:11,95.89274,26.78476,187.3246,0.9967021
2022-05-20 17:09:11,95.00783,26.81201,186.1665,0.9810547
2022-05-20 17:24:11,95.24917,26.81927,186.4352,0.9843489
2022-05-20 17:39:11,95.46369,26.80656,185.081,0.9883907
2022-05-20 17:54:11,94.62168,26.83381,184.2422,0.9800447
2022-05-20 18:09:11,96.1609,26.84289,187.5611,0.9748684
2022-05-20 18:24:11,96.46124,26.77567,188.1582,0.9871676
2022-05-20 18:39:11,95.82302,26.80293,186.3974,0.9864447
2022-05-20 18:54:11,95.23308,26.82109,184.6697,0.9863209
2022-05-20 19:09:11,95.15263,26.82291,185.8408,0.9830433
2022-05-20 19:24:11,95.61386,26.81746,187.9389,0.9883129
2022-05-20 19:39:11,96.17699,26.79747,188.7491,0.9839503
2022-05-20 19:54:11,95.56559,26.80656,186.113,0.9813712
2022-05-20 20:09:11,95.49051,26.81746,187.4766,0.9765021
2022-05-20 20:24:11,95.66212,26.79929,187.2723,0.9667472
2022-05-20 20:39:11,95.30816,26.80837,186.756,0.9649935
2022-05-20 20:54:11,95.39933,26.80293,186.2558,0.9673148
2022-05-20 21:09:11,95.47978,26.81019,186.7013,0.9743105
2022-05-20 21:24:11,95.59241,26.80474,184.8165,0.9702919
2022-05-20 21:39:11,95.57632,26.80293,185.8273,0.9711664
2022-05-20 21:54:11,95.54414,26.81382,186.0916,0.9728255
2022-05-20 22:09:11,95.7104,26.80293,186.6365,0.9712303
2022-05-20 22:24:11,95.38861,26.81201,186.4388,0.9617434
2022-05-20 22:39:11,95.94101,26.78839,183.0542,0.9575753
2022-05-20 22:54:11,95.62459,26.79384,186.8856,0.9934167
2022-05-20 23:09:11,95.60313,26.80293,184.3184,0.9940498
2022-05-20 23:24:11,95.05073,26.81746,186.6946,0.9948182
2022-05-20 23:39:11,95.62995,26.80656,184.1932,0.9947495
2022-05-20 23:54:11,96.08582,26.78657,182.8574,0.9986721
2022-05-21 00:09:11,96.12335,26.79021,187.7615,0.9994976
2022-05-21 00:24:11,95.36179,26.79929,186.3054,0.9993114
2022-05-21 00:39:11,95.98928,26.79021,186.4943,0.99874
2022-05-21 00:54:11,96.09118,26.78839,185.6233,0.9992096
2022-05-21 01:09:11,95.12045,26.82291,186.8186,0.9974214
2022-05-21 01:24:11,94.71285,26.83381,185.407,0.9942449
2022-05-21 01:39:11,95.7962,26.79566,186.6023,0.990624
2022-05-21 01:54:11,94.97028,26.82473,185.3215,0.9904318
2022-05-21 02:09:11,95.16335,26.81927,185.2314,0.9952896
2022-05-21 02:24:11,95.66749,26.79747,189.2333,0.998879
2022-05-21 02:39:11,95.8981,26.77567,186.0175,0.9992967
2022-05-21 02:54:11,95.13118,26.81564,184.6749,0.9990641
2022-05-21 03:09:11,94.57877,26.84108,182.6505,0.9992491
2022-05-21 03:24:11,95.27061,26.80837,186.8756,0.9991542
2022-05-21 03:39:11,95.39933,26.79566,185.6828,0.9992203
2022-05-21 03:54:11,95.29743,26.81746,185.747,0.9991959
2022-05-21 04:09:11,94.75576,26.83562,185.2267,0.9992103
2022-05-21 04:24:11,95.51732,26.80474,185.9167,0.998987
2022-05-21 04:39:11,95.50124,26.79202,187.6183,0.9987928
2022-05-21 04:54:11,95.5066,26.79747,187.1444,0.9990883
2022-05-21 05:09:11,94.87375,26.81019,187.6301,0.999056
2022-05-21 05:24:11,95.88737,26.7793,187.0219,0.9967382
2022-05-21 05:39:11,94.21944,26.83199,185.3177,0.994379
2022-05-21 05:54:11,96.08045,26.7793,187.8567,0.9874737
2022-05-21 06:09:11,95.73721,26.77567,184.9781,0.9845089
2022-05-21 06:24:11,94.71285,26.6921,183.0364,0.9746016
2022-05-21 06:39:11,95.40469,26.80293,184.701,0.9746178
2022-05-21 06:54:11,95.33498,26.80293,186.5791,0.9972448
2022-05-21 07:09:11,95.40469,26.80656,185.581,0.9981891
2022-05-21 07:24:11,95.23308,26.80111,186.6544,0.9991717
2022-05-21 07:39:11,95.3457,26.80837,185.5313,0.9987285
2022-05-21 07:54:11,95.36716,26.78839,186.028,0.9681983
2022-05-21 08:09:11,95.04536,26.78657,183.6197,0.9677088
2022-05-21 08:24:15,95.72112,26.77749,186.0087,0.9700356
2022-05-21 08:39:15,94.35352,26.82109,183.7458,0.9634126
2022-05-21 08:54:15,65.79486,27.74038,128.3129,0.8420047
2022-05-21 09:09:15,74.55821,27.21715,145.4381,0.8812873
2022-05-21 09:24:15,64.89386,27.81123,128.3222,0.9796955
2022-05-21 09:39:15,55.85162,28.09102,119.5512,0.9717293
2022-05-21 09:54:15,60.16358,27.85666,125.9338,0.9749877
2022-05-21 10:09:15,97.68939,26.71572,192.7842,0.996846
2022-05-21 10:24:15,95.29743,26.80656,187.7068,0.9966107
2022-05-21 10:39:15,95.49051,26.78839,187.8087,0.9964023
2022-05-21 10:54:15,95.07218,26.79747,187.5699,0.9971538
2022-05-21 11:09:15,95.02927,26.79566,185.8654,0.9965325
2022-05-21 11:24:15,95.75866,26.7575,189.1607,0.9936152
2022-05-21 11:39:15,96.01073,26.76841,188.6269,0.9943119
2022-05-21 11:54:15,94.86302,26.79929,187.4787,0.9754208
2022-05-21 12:09:15,95.53341,26.81201,190.4908,0.9802523
2022-05-21 12:24:15,95.83911,26.77385,189.6214,0.9825063
2022-05-21 12:39:15,96.19844,26.77749,190.2387,0.9769225
2022-05-21 12:54:15,96.19844,26.77567,189.7248,0.9873461
2022-05-21 13:09:15,95.59777,26.80474,189.382,0.9887827
2022-05-21 13:24:15,95.31889,26.81382,187.8814,0.9923332
2022-05-21 13:39:15,95.5066,26.80656,187.476,0.9956841
2022-05-21 13:54:15,95.69431,26.80293,186.3455,0.9975783
2022-05-21 14:09:15,96.42369,26.77749,188.2412,0.9981825
2022-05-21 14:24:15,95.11509,26.7248,189.9539,0.9967089
2022-05-21 14:39:15,95.7533,26.80111,188.0997,0.997474
2022-05-21 14:54:15,95.86057,26.78839,188.6767,0.996863
2022-05-21 15:09:15,95.21162,26.82836,187.1634,0.9939046
2022-05-21 15:24:15,96.66503,26.77749,191.2971,0.9947664
2022-05-21 15:39:15,94.69676,26.84108,185.6888,0.9960743
2022-05-21 15:54:15,94.23017,26.85379,187.1862,0.9939849
2022-05-21 16:09:15,94.68604,26.83562,187.5023,0.9889708
2022-05-21 16:24:15,96.06436,26.79202,187.7379,0.9845945
2022-05-21 16:39:15,95.79084,26.79566,188.4657,0.9812475
2022-05-21 16:54:15,95.49051,26.80837,187.633,0.9818956
2022-05-21 17:09:15,94.87911,26.82654,187.6182,0.9688761
2022-05-21 17:24:15,96.17699,26.79747,189.4145,0.9728448
2022-05-21 17:39:15,94.95419,26.84289,186.9833,0.9969354
2022-05-21 17:54:15,95.50124,26.80474,187.4389,0.9963008
2022-05-21 18:09:15,94.7504,26.79384,186.7861,0.9983928
2022-05-21 18:24:15,94.42324,26.84471,185.1206,0.9981474
2022-05-21 18:39:15,95.56023,26.81564,188.0913,0.9974532
2022-05-21 18:54:15,94.54659,26.85925,185.4552,0.9989777
2022-05-21 19:09:15,96.04827,26.79566,186.8351,0.9976779
2022-05-21 19:24:15,94.74503,26.82473,185.3161,0.9995171
2022-05-21 19:39:15,94.4876,26.84108,186.5373,0.9995768
2022-05-21 19:54:15,95.66212,26.81382,186.84,0.9994878
2022-05-21 20:09:15,94.37498,26.84653,185.2827,0.9993922
2022-05-21 20:24:15,95.07755,26.82654,186.7434,0.9981936
2022-05-21 20:39:15,95.04,26.82109,187.2893,0.9983822
2022-05-21 20:54:15,94.88448,26.82836,186.6221,0.9982724
2022-05-21 21:09:15,95.48515,26.81382,186.9308,0.9937513
2022-05-21 21:24:15,95.06145,26.81564,184.2738,0.9970043
2022-05-21 21:39:15,94.7933,26.83381,184.8263,0.9952419
2022-05-21 21:54:15,94.39107,26.85743,184.7588,0.997995
2022-05-21 22:09:15,94.97028,26.81564,181.9183,0.99824
2022-05-21 22:24:15,95.42078,26.78839,185.9935,0.9989919
2022-05-21 22:39:15,94.72894,26.84289,185.0983,0.9989368
2022-05-21 22:54:15,95.07218,26.81927,186.4166,0.9990442
2022-05-21 23:09:15,95.05073,26.82291,186.0095,0.9986152
2022-05-21 23:24:15,95.5495,26.81019,188.9785,0.9991859
2022-05-21 23:39:15,93.89766,26.87014,183.3529,0.9986422
2022-05-21 23:54:15,94.43933,26.85198,186.0587,0.9986212
2022-05-22 00:09:15,95.56559,26.80656,186.9573,0.9970282
2022-05-22 00:24:15,95.36179,26.81201,184.8761,0.9829397
2022-05-22 00:39:15,94.25699,26.85925,184.627,0.9810287
2022-05-22 00:54:15,94.62168,26.83199,185.3207,0.9865674
2022-05-22 01:09:15,94.9381,26.81927,185.3265,0.9811296
2022-05-22 01:24:15,94.29989,26.85379,185.196,0.9804985
2022-05-22 01:39:15,95.29207,26.78112,186.3586,0.9878159
2022-05-22 01:54:15,94.73967,26.82109,186.1376,0.98744
