t,I,P,TMod,Eta
2024-01-01 07:10:00,86.2972,13.2708,11.8682,3.8445048043273706
2024-01-01 07:15:00,41.5988,14.4444,9.8785,8.680779253247689
2024-01-01 07:20:00,1.4979,14.2639,0.0005,238.0649576073169
2024-01-01 07:25:00,0.0,14.4042,0.0005,inf
2024-01-01 07:30:00,0.0,13.0,0.0005,inf
2024-01-01 07:35:00,0.0,12.4583,0.0005,inf
2024-01-01 07:40:00,0.0,12.2778,0.0005,inf
2024-01-01 07:45:00,0.0,13.3171,0.0005,inf
2024-01-01 07:50:00,0.0,14.2639,0.0005,inf
2024-01-01 07:55:00,0.0,14.2639,0.0005,inf
2024-01-01 08:00:00,0.0,14.4444,0.0005,inf
2024-01-01 08:05:00,0.0,13.0453,0.0005,inf
2024-01-01 08:10:00,0.0,12.6632,0.0005,inf
2024-01-01 08:15:00,0.0,17.5625,0.0005,inf
2024-01-01 08:20:00,0.0,16.0871,0.0005,inf
2024-01-01 08:25:00,0.0,14.3125,0.0005,inf
2024-01-01 08:30:00,0.0,14.0625,0.0005,inf
2024-01-01 08:35:00,0.0,17.9792,0.0005,inf
2024-01-01 08:40:00,18.1967,57.101,6.9573,78.44966395005687
2024-01-01 08:45:00,99.5999,185.403,10.9521,46.536944314201115
2024-01-01 08:50:00,132.8048,416.313,13.2127,78.36934357794297
2024-01-01 08:55:00,132.8048,545.08,13.837,102.60924303940821
2024-01-01 09:00:00,82.6934,657.531,12.0807,198.78581603852302
2024-01-01 09:05:00,76.094,765.479,11.8121,251.4912476673588
2024-01-01 09:10:00,65.8018,859.345,11.3276,326.48992884693126
2024-01-01 09:15:00,32.4041,1079.78,9.7728,833.0581623930306
2024-01-01 09:20:00,3.6927,1400.16,0.0005,9479.242830449266
2024-01-01 09:25:00,0.0,1694.47,0.0005,inf
2024-01-01 09:30:00,0.0,1901.14,0.0005,inf
2024-01-01 09:35:00,0.0,2055.76,0.0005,inf
2024-01-01 09:40:00,0.0,2240.28,0.0005,inf
2024-01-01 09:45:00,0.0,2364.92,0.0005,inf
2024-01-01 09:50:00,0.0,2422.1,0.0005,inf
2024-01-01 09:55:00,0.0,2493.12,0.0005,inf
2024-01-01 10:00:00,0.0,2495.68,0.0005,inf
2024-01-01 10:05:00,0.0,2446.34,0.0005,inf
2024-01-01 10:10:00,0.0,2508.45,0.0005,inf
2024-01-01 10:15:00,0.0,2601.2,0.0005,inf
2024-01-01 10:20:00,0.0,2914.86,0.0005,inf
2024-01-01 10:25:00,0.0,3246.12,0.0005,inf
2024-01-01 10:30:00,0.0,3624.73,0.0005,inf
2024-01-01 10:35:00,0.0,3825.03,0.0005,inf
2024-01-01 10:40:00,6.8071,3992.01,0.0005,14661.199335987423
2024-01-01 10:45:00,23.9953,4190.22,8.3887,4365.667443207629
2024-01-01 10:50:00,35.296,4566.88,9.1276,3234.700815956482
2024-01-01 10:55:00,47.5013,4786.95,9.9093,2519.3784170117447
2024-01-01 11:00:00,35.1032,4835.66,9.5988,3443.8883064791817
2024-01-01 11:05:00,215.3944,4880.33,17.235,566.441142388103
2024-01-01 11:10:00,178.393,5090.55,16.5501,713.3898191072519
2024-01-01 11:15:00,82.9011,5221.1,13.4054,1574.496598959483
2024-01-01 11:20:00,3.6037,5053.77,0.0005,35059.59153092655
2024-01-01 11:25:00,0.0,5252.28,0.0005,inf
2024-01-01 11:30:00,0.0,5893.22,0.0005,inf
2024-01-01 11:35:00,0.0,6461.32,0.0005,inf
2024-01-01 11:40:00,0.0,6822.2,0.0005,inf
2024-01-01 11:45:00,0.0,7094.31,0.0005,inf
2024-01-01 11:50:00,0.0,7052.86,0.0005,inf
2024-01-01 11:55:00,0.0,6936.55,0.0005,inf
2024-01-01 12:00:00,0.0,6727.7,0.0005,inf
2024-01-01 12:05:00,0.0,7924.28,0.0005,inf
2024-01-01 12:10:00,0.0,7948.22,0.0005,inf
2024-01-01 12:15:00,0.0,7474.21,0.0005,inf
2024-01-01 12:20:00,0.0,7447.48,0.0005,inf
2024-01-01 12:25:00,0.0,7214.4,0.0005,inf
2024-01-01 12:30:00,0.0,8584.68,0.0005,inf
2024-01-01 12:35:00,0.0,8485.6,0.0005,inf
2024-01-01 12:40:00,51.9948,8157.07,5.0876,3922.0604752782974
2024-01-01 12:45:00,157.2006,7784.02,10.3465,1237.9119418119267
2024-01-01 12:50:00,260.3004,7615.93,15.9467,731.4558487040357
2024-01-01 12:55:00,317.6045,8043.83,19.6409,633.1640452197623
2024-01-01 13:00:00,304.0051,7532.76,20.1155,619.4600024802214
2024-01-01 13:05:00,294.7066,6458.17,20.2532,547.8474184154682
2024-01-01 13:10:00,215.4982,7291.18,17.3033,845.8516126816836
2024-01-01 13:15:00,122.4978,6991.68,13.2226,1426.8990953306916
2024-01-01 13:20:00,6.9999,6810.49,8.4372,24323.526050372147
2024-01-01 13:25:00,0.0,6639.3,0.0005,inf
2024-01-01 13:30:00,0.0,9155.5,0.0005,inf
2024-01-01 13:35:00,0.0,9287.86,0.0005,inf
2024-01-01 13:40:00,0.0,9032.02,0.0005,inf
2024-01-01 13:45:00,0.0,8484.87,0.0005,inf
2024-01-01 13:50:00,0.0,7215.61,0.0005,inf
2024-01-01 13:55:00,0.0,7222.78,0.0005,inf
2024-01-01 14:00:00,0.0,6808.18,0.0005,inf
2024-01-01 14:05:00,0.0,7556.76,0.0005,inf
2024-01-01 14:10:00,0.0,7181.38,0.0005,inf
2024-01-01 14:15:00,0.0,5653.09,0.0005,inf
2024-01-01 14:20:00,0.0,5083.56,0.0005,inf
2024-01-01 14:25:00,0.0,5125.08,0.0005,inf
2024-01-01 14:30:00,0.0,5374.33,0.0005,inf
2024-01-01 14:35:00,0.0,5097.54,0.0005,inf
2024-01-01 14:40:00,55.1982,4999.92,3.5031,2264.530365120602
2024-01-01 14:45:00,172.5054,4066.02,9.9413,589.2598144753729
2024-01-01 14:50:00,278.7047,3809.09,16.3211,341.6779480216875
2024-01-01 14:55:00,346.4048,3225.68,20.9755,232.79700512233086
2024-01-01 15:00:00,364.7943,2597.81,23.2559,178.03252408275017
2024-01-01 15:05:00,327.3034,2233.06,22.647,170.5649864926548
2024-01-01 15:10:00,250.898,2036.15,19.8347,202.8862326523129
2024-01-01 15:15:00,131.7074,1897.96,14.4811,360.2606990951154
2024-01-01 15:20:00,5.7986,1748.42,0.0005,7538.112647880522
2024-01-01 15:25:00,0.0,1611.4,0.0005,inf
2024-01-01 15:30:00,0.0,1338.07,0.0005,inf
2024-01-01 15:35:00,0.0,1085.92,0.0005,inf
2024-01-01 15:40:00,0.0,885.681,0.0005,inf
2024-01-01 15:45:00,0.0,694.547,0.0005,inf
2024-01-01 15:50:00,0.0,501.309,0.0005,inf
2024-01-01 15:55:00,0.0,329.552,0.0005,inf
2024-01-01 16:00:00,0.0,171.488,0.0005,inf
2024-01-01 16:05:00,0.0,39.8438,0.0005,inf
2024-01-01 16:10:00,0.0,43.7917,0.0005,inf
2024-01-01 16:15:00,0.0,21.6979,0.0005,inf
2024-01-01 16:20:00,0.0,12.6829,0.0005,inf
2024-01-01 16:25:00,0.0,12.4583,0.0005,inf
2024-01-01 16:30:00,0.0,15.1667,0.0005,inf
2024-01-01 16:35:00,0.0,14.5347,0.0005,inf
2024-01-01 16:40:00,58.5053,14.3136,6.2977,6.1163689443520495
2024-01-01 16:45:00,124.3071,12.5486,10.1934,2.523709426090706
2024-01-01 16:50:00,196.6045,12.6389,14.2664,1.6071478526686824
2024-01-01 16:55:00,324.6933,13.3519,20.6925,1.028039383627565
2024-01-01 17:00:00,267.4931,14.0833,19.7081,1.316230213041009
2024-01-01 17:05:00,120.1991,15.8333,14.1189,3.2931402980554756
2024-01-01 17:10:00,135.9043,13.9931,14.4206,2.574072343553515
2024-01-01 17:15:00,84.2061,13.0453,11.8946,3.873027013482395
2024-01-01 17:20:00,5.3982,12.6389,0.0005,58.53293690489422
2024-01-01 17:25:00,0.0,12.6389,0.0005,inf
2024-01-01 17:30:00,0.0,15.2195,0.0005,inf
2024-01-01 17:35:00,0.0,15.3542,0.0005,inf
2024-01-01 17:40:00,0.0,14.1736,0.0005,inf
2024-01-01 17:45:00,0.0,12.6389,0.0005,inf
2024-01-01 17:50:00,0.0,12.6829,0.0005,inf
2024-01-01 17:55:00,0.0,14.1736,0.0005,inf
2024-01-01 18:00:00,0.0,14.8958,0.0005,inf
2024-01-01 18:05:00,0.0,14.8056,0.0005,inf
2024-01-01 18:10:00,0.0,12.4111,0.0005,inf
