QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
1.0571294736842107,0.0967632007843828,83.1332947368421,13.884957399501529,1.532174736842105,0.01767417961125063,0.5097130268188905,0.04304677543224359,1995.1990736842104,418.99180547368417,1.0
