QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
0.0714708037894737,0.00903740739858741,151.22408757894738,18.34939515403203,26.844652315789478,0.3153721255527981,0.7888326683239117,0.007297471168402502,3629.378101894737,762.1694013978947,1.0
