QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
0.02661296672074466,0.0051546146462512,54.02655313234026,11.509604217908324,26.585145313644336,2.7325485103113585,0.7524422479286944,0.052139207524254154,454441.33519013016,95432.68038992734,0.9652722028959653
