QMean,QDev,PMean,PDev,BarMean,BarDev,etaMean,etaDev,Energy,Resa,Availability
0.03488285467469495,0.032312878126635795,73.77521903486924,68.36033465507036,17.395059220149438,11.417868699466776,0.7767646754182844,0.048780908802591415,29625.81224225045,6221.420570872594,0.5535491905354919
