t,I,P,TMod,Eta
2024-02-01 00:00:00,0.0,0.0,2.3,
2024-02-01 00:10:00,0.0,0.0,2.3,
2024-02-01 00:20:00,0.0,0.0,2.0,
2024-02-01 00:30:00,0.0,0.0,1.8,
2024-02-01 00:40:00,0.0,0.0,1.7,
2024-02-01 00:50:00,0.0,0.0,1.6,
2024-02-01 01:00:00,0.0,0.0,1.5,
2024-02-01 01:10:00,0.0,0.0,1.3,
2024-02-01 01:20:00,0.0,0.0,1.2,
2024-02-01 01:30:00,0.0,0.0,1.4,
2024-02-01 01:40:00,0.0,0.0,1.4,
2024-02-01 01:50:00,0.0,0.0,1.2,
2024-02-01 02:00:00,0.0,0.0,0.8,
2024-02-01 02:10:00,0.0,0.0,0.7,
2024-02-01 02:20:00,0.0,0.0,0.7,
2024-02-01 02:30:00,0.0,0.0,0.6,
2024-02-01 02:40:00,0.0,0.0,0.6,
2024-02-01 02:50:00,0.0,0.0,0.3,
2024-02-01 03:00:00,0.0,0.0,0.2,
2024-02-01 03:10:00,0.0,0.0,0.2,
2024-02-01 03:20:01,0.0,0.0,0.2,
2024-02-01 03:30:00,0.0,0.0,0.4,
2024-02-01 03:40:00,0.0,0.0,0.5,
2024-02-01 03:50:00,0.0,0.0,0.5,
2024-02-01 04:00:00,0.0,0.0,0.3,
2024-02-01 04:10:00,0.0,0.0,0.6,
2024-02-01 04:20:00,0.0,0.0,0.6,
2024-02-01 04:30:00,0.0,0.0,0.6,
2024-02-01 04:40:00,0.0,0.0,0.6,
2024-02-01 04:50:00,0.0,0.0,0.5,
2024-02-01 05:00:00,0.0,0.0,0.7,
2024-02-01 05:10:00,0.0,0.0,1.1,
2024-02-01 05:20:00,0.0,0.0,1.3,
2024-02-01 05:30:00,0.0,0.0,1.3,
2024-02-01 05:40:00,0.0,0.0,1.0,
2024-02-01 05:50:00,0.0,0.0,0.8,
2024-02-01 06:00:00,0.0,0.0,0.7,
2024-02-01 06:10:01,0.0,0.0,0.9,
2024-02-01 06:20:00,0.0,0.0,0.9,
2024-02-01 06:30:00,0.0,0.0,1.0,
2024-02-01 06:40:00,0.0,0.0,0.9,
2024-02-01 06:50:00,0.0,0.0,0.7,
2024-02-01 07:00:00,0.0,0.0,0.4,
2024-02-01 07:10:00,0.0,0.0,0.0,
2024-02-01 07:20:00,0.0,0.0,-0.4,
2024-02-01 07:30:00,0.0,0.0,-0.6,
2024-02-01 07:40:00,0.0,0.0,-0.8,
2024-02-01 07:50:00,0.0,0.0,-0.8,
2024-02-01 08:00:00,0.5,0.0,-0.9,0.0
2024-02-01 08:10:00,3.4,0.0,-0.9,0.0
2024-02-01 08:20:00,8.9,6.0,-0.5,0.7275288174164579
2024-02-01 08:30:00,14.8,12.0,0.6,0.8750008750008749
2024-02-01 08:40:00,32.9,23.0,1.3,0.7544333785468538
2024-02-01 08:50:00,48.8,39.0,1.5,0.8624496329414363
2024-02-01 09:00:00,63.7,59.0,1.4,0.9995431240852486
2024-02-01 09:10:00,,67.0,,
2024-02-01 09:20:00,171.0,63.0,8.4,0.39758811688636253
2024-02-01 09:30:00,171.0,80.0,8.4,0.5048737992207778
2024-02-01 09:40:00,169.9,136.0,9.6,0.8638423392200123
2024-02-01 09:50:00,231.2,226.0,9.4,1.0548958069142615
2024-02-01 10:00:00,,308.0,,
2024-02-01 10:10:00,,310.0,,
2024-02-01 10:20:00,,356.0,,
2024-02-01 10:30:00,,361.0,,
2024-02-01 10:40:00,452.3,362.0,23.3,0.8637159495734188
2024-02-01 10:50:00,485.9,431.0,23.8,0.9572366710323766
2024-02-01 11:00:00,589.4,474.0,24.6,0.8678749771386352
2024-02-01 11:10:00,624.4,485.0,28.0,0.8382388800923929
2024-02-01 11:20:00,639.5,501.0,29.0,0.8454465061189065
2024-02-01 11:30:00,659.9,511.0,31.5,0.835664067466866
2024-02-01 11:40:01,673.0,529.0,30.8,0.8482611256261577
2024-02-01 11:50:00,700.8,541.0,31.9,0.8330903973978556
2024-02-01 12:00:00,718.3,557.0,31.9,0.8368320122925906
2024-02-01 12:10:00,742.3,565.0,32.8,0.8214061382142571
2024-02-01 12:20:00,748.7,572.0,33.5,0.8244743563740936
2024-02-01 12:30:00,762.8,578.0,33.9,0.8177228068855407
2024-02-01 12:40:00,781.9,588.0,34.6,0.8115496029551535
2024-02-01 12:50:00,789.3,587.0,36.6,0.802573757512733
2024-02-01 13:00:00,796.1,589.0,35.5,0.7984295971567252
2024-02-01 13:10:00,801.3,586.0,36.9,0.7892079109683836
2024-02-01 13:20:00,799.3,592.0,36.8,0.7992835049843265
2024-02-01 13:30:00,797.0,579.0,36.5,0.7839876095835945
2024-02-01 13:40:00,788.2,578.0,38.6,0.7913714248823781
2024-02-01 13:50:00,783.0,576.0,37.5,0.7938705256712919
2024-02-01 14:00:00,780.7,574.0,37.8,0.793444711296212
2024-02-01 14:10:00,769.0,553.0,38.2,0.7760465064322888
2024-02-01 14:20:00,753.5,558.0,36.6,0.7991713366630421
2024-02-01 14:30:00,736.0,538.0,37.8,0.7888481620365678
2024-02-01 14:40:00,721.9,525.0,37.9,0.7848220897119638
2024-02-01 14:50:00,707.7,511.0,35.0,0.7792210232038784
2024-02-01 15:00:00,680.4,501.0,36.7,0.7946252802219881
2024-02-01 15:10:01,650.5,476.0,36.3,0.7896753989503157
2024-02-01 15:20:00,636.1,462.0,35.7,0.7838005008261257
2024-02-01 15:30:00,601.0,448.0,33.4,0.804437853800028
2024-02-01 15:40:00,555.8,425.0,34.8,0.8252002374588437
2024-02-01 15:50:00,555.8,394.0,34.8,0.765009161314787
2024-02-01 16:00:00,,375.0,,
2024-02-01 16:10:00,,360.0,,
2024-02-01 16:20:00,,336.0,,
2024-02-01 16:30:00,409.5,306.0,29.1,0.8064110628213192
2024-02-01 16:40:00,379.3,251.0,25.6,0.7141342056536714
2024-02-01 16:50:00,357.7,119.0,26.2,0.35901862385880656
2024-02-01 17:00:00,290.3,55.0,24.2,0.20445823637923766
2024-02-01 17:10:00,221.2,48.0,22.4,0.2341774493673228
2024-02-01 17:20:00,204.4,38.0,22.2,0.20062805450933305
2024-02-01 17:30:00,117.3,35.0,16.2,0.3220023112037889
2024-02-01 17:40:01,113.6,21.0,15.0,0.19949403752220654
2024-02-01 17:50:00,40.3,13.0,12.6,0.3481186276885202
2024-02-01 18:00:00,24.4,2.0,10.4,0.08845637260937808
2024-02-01 18:10:00,12.0,0.0,9.5,0.0
2024-02-01 18:20:00,3.8,0.0,7.9,0.0
2024-02-01 18:30:00,1.0,0.0,6.5,0.0
2024-02-01 18:40:00,0.4,0.0,5.5,0.0
2024-02-01 18:50:00,0.0,0.0,5.2,
2024-02-01 19:00:00,0.0,0.0,4.2,
2024-02-01 19:10:00,0.0,0.0,3.8,
2024-02-01 19:20:00,0.0,0.0,3.4,
2024-02-01 19:30:00,0.0,0.0,3.1,
2024-02-01 19:40:00,0.0,0.0,3.0,
2024-02-01 19:50:00,0.0,0.0,2.9,
2024-02-01 20:00:00,0.0,0.0,3.0,
2024-02-01 20:10:00,0.0,0.0,2.6,
2024-02-01 20:20:00,0.0,0.0,1.9,
2024-02-01 20:30:00,0.0,0.0,1.6,
2024-02-01 20:40:00,0.0,0.0,1.6,
2024-02-01 20:50:00,0.0,0.0,1.4,
2024-02-01 21:00:00,0.0,0.0,1.4,
2024-02-01 21:10:00,0.0,0.0,1.6,
2024-02-01 21:20:00,0.0,0.0,1.8,
2024-02-01 21:30:00,0.0,0.0,1.9,
2024-02-01 21:40:00,0.0,0.0,2.1,
2024-02-01 21:50:00,0.0,0.0,1.8,
2024-02-01 22:00:00,0.0,0.0,2.2,
2024-02-01 22:10:00,0.0,0.0,2.2,
2024-02-01 22:20:00,0.0,0.0,2.0,
2024-02-01 22:30:00,0.0,0.0,1.6,
2024-02-01 22:40:00,0.0,0.0,1.3,
2024-02-01 22:50:00,0.0,0.0,1.2,
2024-02-01 23:00:00,0.0,0.0,0.8,
2024-02-01 23:10:00,0.0,0.0,0.7,
2024-02-01 23:20:00,0.0,0.0,0.6,
2024-02-01 23:30:00,0.0,0.0,0.5,
2024-02-01 23:40:00,0.0,0.0,0.4,
2024-02-01 23:50:00,0.0,0.0,0.2,
2024-02-02 00:00:00,0.0,0.0,0.1,
2024-02-02 00:10:00,0.0,0.0,0.2,
2024-02-02 00:20:00,0.0,0.0,-0.1,
2024-02-02 00:30:00,0.0,0.0,-0.4,
2024-02-02 00:40:00,0.0,0.0,-0.5,
2024-02-02 00:50:00,0.0,0.0,-0.5,
2024-02-02 01:00:00,0.0,0.0,-0.7,
2024-02-02 01:10:00,0.0,0.0,-0.5,
2024-02-02 01:20:00,0.0,0.0,0.5,
2024-02-02 01:30:00,0.0,0.0,0.9,
2024-02-02 01:40:00,0.0,0.0,0.7,
2024-02-02 01:50:01,0.0,0.0,0.4,
2024-02-02 02:00:00,0.0,0.0,-0.1,
2024-02-02 02:10:00,0.0,0.0,-0.7,
2024-02-02 02:20:00,0.0,0.0,-0.8,
2024-02-02 02:30:00,0.0,0.0,-1.1,
2024-02-02 02:40:00,0.0,0.0,-1.8,
2024-02-02 02:50:00,0.0,0.0,-1.9,
2024-02-02 03:00:00,0.0,0.0,-2.0,
2024-02-02 03:10:00,0.0,0.0,-2.4,
2024-02-02 03:20:00,0.0,0.0,-2.2,
2024-02-02 03:30:00,0.0,0.0,-2.0,
2024-02-02 03:40:00,0.0,0.0,-1.9,
2024-02-02 03:50:00,0.0,0.0,-1.7,
2024-02-02 04:00:00,0.0,0.0,-2.0,
2024-02-02 04:10:00,0.0,0.0,-2.4,
2024-02-02 04:20:00,0.0,0.0,-1.8,
2024-02-02 04:30:00,0.0,0.0,-0.1,
2024-02-02 04:40:00,0.0,0.0,0.5,
2024-02-02 04:50:00,0.0,0.0,0.7,
2024-02-02 05:00:00,0.0,0.0,1.1,
2024-02-02 05:10:00,0.0,0.0,0.8,
2024-02-02 05:20:00,0.0,0.0,0.6,
2024-02-02 05:30:00,0.0,0.0,0.5,
2024-02-02 05:40:00,0.0,0.0,0.5,
2024-02-02 05:50:00,0.0,0.0,0.7,
2024-02-02 06:00:00,0.0,0.0,0.6,
2024-02-02 06:10:00,0.0,0.0,0.6,
2024-02-02 06:20:01,0.0,0.0,0.8,
2024-02-02 06:30:00,0.0,0.0,1.1,
2024-02-02 06:40:00,0.0,0.0,1.1,
2024-02-02 06:50:00,0.0,0.0,1.0,
2024-02-02 07:00:00,0.0,0.0,1.1,
2024-02-02 07:10:00,0.0,0.0,1.3,
2024-02-02 07:20:00,0.0,0.0,1.4,
2024-02-02 07:30:00,0.0,0.0,1.8,
2024-02-02 07:40:00,0.0,0.0,1.8,
2024-02-02 07:50:00,0.0,0.0,1.8,
2024-02-02 08:00:00,0.7,0.0,1.9,0.0
2024-02-02 08:10:00,3.0,0.0,2.1,0.0
2024-02-02 08:20:00,6.8,0.0,2.4,0.0
2024-02-02 08:30:00,16.1,11.0,2.8,0.737319577899288
2024-02-02 08:40:00,38.1,20.0,2.6,0.5664922550311877
2024-02-02 08:50:01,67.0,29.0,4.2,0.4671024571522084
2024-02-02 09:00:00,96.6,40.0,5.0,0.4468603502419928
2024-02-02 09:10:00,111.2,52.0,5.3,0.5046467876204087
2024-02-02 09:20:00,168.8,67.0,7.8,0.4283426479319054
2024-02-02 09:30:00,205.9,95.0,11.0,0.49791615276478474
2024-02-02 09:40:00,232.8,181.0,12.4,0.8390436511856901
2024-02-02 09:50:00,245.4,234.0,14.1,1.0290352588641096
2024-02-02 10:00:00,306.8,271.0,14.1,0.9532413921809837
2024-02-02 10:10:00,343.2,286.0,16.3,0.8993064548620104
2024-02-02 10:20:00,,332.0,,
2024-02-02 10:30:00,,364.0,,
2024-02-02 10:40:00,,395.0,,
2024-02-02 10:50:00,367.4,280.0,18.2,0.8224468395036351
2024-02-02 11:00:00,363.8,393.0,18.8,1.165785937638604
2024-02-02 11:10:00,688.5,543.0,21.3,0.8511083311373797
2024-02-02 11:20:00,688.5,110.0,21.3,0.17241605234827215
2024-02-02 11:30:00,,132.0,,
2024-02-02 11:40:00,226.0,524.0,12.3,2.502141145208992
2024-02-02 11:50:00,580.8,503.0,15.8,0.9346098074289076
2024-02-02 12:00:00,671.4,543.0,23.1,0.8727853529759995
2024-02-02 12:10:00,701.2,569.0,23.2,0.875707996833686
2024-02-02 12:20:00,744.1,333.0,26.9,0.4829496833259768
2024-02-02 12:30:00,805.3,383.0,26.1,0.5132512686633305
2024-02-02 12:40:00,401.7,225.0,23.6,0.6044628897504178
2024-02-02 12:50:00,293.4,222.0,18.4,0.8165481921446476
2024-02-02 13:00:00,213.5,142.0,17.7,0.7177602806018107
2024-02-02 13:10:00,213.5,237.0,17.7,1.1979520176241487
2024-02-02 13:20:00,324.0,169.0,21.0,0.5628992254506658
2024-02-02 13:30:00,379.6,239.0,19.4,0.6794549295427412
2024-02-02 13:40:00,159.7,95.0,20.4,0.6419595231951735
2024-02-02 13:50:00,141.8,98.0,18.6,0.7458282023397208
2024-02-02 14:00:00,127.5,72.0,16.7,0.6094123741182566
2024-02-02 14:10:00,,127.0,,
2024-02-02 14:20:00,,112.0,,
2024-02-02 14:30:00,131.2,52.0,20.1,0.42771892365388303
2024-02-02 14:40:00,83.0,56.0,18.0,0.7281131779123747
2024-02-02 14:50:00,35.3,10.0,16.3,0.3057132424460092
2024-02-02 15:00:00,24.4,8.0,13.9,0.3538254904375123
2024-02-02 15:10:00,21.7,26.0,12.7,1.2930120457002179
2024-02-02 15:20:00,50.3,29.0,12.6,0.6221841874592041
2024-02-02 15:30:00,50.3,11.0,12.6,0.23600089869142224
2024-02-02 15:40:00,19.2,10.0,11.6,0.5620665342887565
2024-02-02 15:50:00,28.7,29.0,11.4,1.0904482449197896
2024-02-02 16:00:00,48.6,151.0,11.8,3.3529697452879894
2024-02-02 16:10:01,290.9,317.0,13.8,1.1759923527999614
2024-02-02 16:20:00,206.3,297.0,22.1,1.5536249176578794
2024-02-02 16:30:00,263.3,149.0,19.4,0.6106950023901537
2024-02-02 16:40:00,230.6,40.0,19.9,0.18719301749079142
2024-02-02 16:50:00,84.1,80.0,21.2,1.0265567142301188
2024-02-02 17:00:00,124.8,88.0,19.2,0.7609516156524705
2024-02-02 17:10:00,,70.0,,
2024-02-02 17:20:00,,49.0,,
2024-02-02 17:30:00,139.0,33.0,16.8,0.2562052921765152
2024-02-02 17:40:00,97.5,27.0,15.6,0.2988464526926065
2024-02-02 17:50:00,97.5,16.0,15.6,0.1770941941882113
2024-02-02 18:00:00,17.7,6.0,14.6,0.3658195748591229
2024-02-02 18:10:00,13.5,2.0,11.5,0.15987670308657964
2024-02-02 18:20:00,5.5,0.0,10.6,0.0
2024-02-02 18:30:00,1.9,0.0,9.8,0.0
2024-02-02 18:40:00,0.8,0.0,9.4,0.0
2024-02-02 18:50:00,0.0,0.0,9.3,
2024-02-02 19:00:00,0.0,0.0,8.6,
2024-02-02 19:10:00,0.0,0.0,7.8,
2024-02-02 19:20:00,0.0,0.0,6.9,
2024-02-02 19:30:00,0.0,0.0,6.0,
2024-02-02 19:40:00,0.0,0.0,5.7,
2024-02-02 19:50:00,0.0,0.0,6.3,
2024-02-02 20:00:00,0.0,0.0,6.0,
2024-02-02 20:10:00,0.0,0.0,5.3,
2024-02-02 20:20:00,0.0,0.0,5.2,
2024-02-02 20:30:01,0.0,0.0,5.2,
2024-02-02 20:40:00,0.0,0.0,5.0,
2024-02-02 20:50:00,0.0,0.0,5.0,
2024-02-02 21:00:00,0.0,0.0,4.8,
2024-02-02 21:10:00,0.0,0.0,5.0,
2024-02-02 21:20:00,0.0,0.0,5.1,
2024-02-02 21:30:01,0.0,0.0,5.7,
2024-02-02 21:40:00,0.0,0.0,6.1,
2024-02-02 21:50:00,0.0,0.0,6.2,
2024-02-02 22:00:00,0.0,0.0,6.2,
2024-02-02 22:10:00,0.0,0.0,6.3,
2024-02-02 22:20:00,0.0,0.0,6.2,
2024-02-02 22:30:01,0.0,0.0,6.0,
2024-02-02 22:40:00,0.0,0.0,6.6,
2024-02-02 22:50:00,0.0,0.0,6.3,
2024-02-02 23:00:00,0.0,0.0,6.0,
2024-02-02 23:10:00,0.0,0.0,5.9,
2024-02-02 23:20:00,0.0,0.0,5.7,
2024-02-02 23:30:00,0.0,0.0,5.6,
2024-02-02 23:40:00,0.0,0.0,5.5,
2024-02-02 23:50:00,0.0,0.0,5.6,
2024-02-03 00:00:01,0.0,0.0,5.7,
2024-02-03 00:10:00,0.0,0.0,5.0,
2024-02-03 00:20:00,0.0,0.0,4.8,
2024-02-03 00:30:00,0.0,0.0,5.5,
2024-02-03 00:40:00,0.0,0.0,5.3,
2024-02-03 00:50:00,0.0,0.0,4.2,
2024-02-03 01:00:00,0.0,0.0,3.7,
2024-02-03 01:10:00,0.0,0.0,3.6,
2024-02-03 01:20:00,0.0,0.0,3.3,
2024-02-03 01:30:00,0.0,0.0,3.5,
2024-02-03 01:40:00,0.0,0.0,4.0,
2024-02-03 01:50:00,0.0,0.0,4.5,
2024-02-03 02:00:00,0.0,0.0,4.8,
2024-02-03 02:10:00,0.0,0.0,4.9,
2024-02-03 02:20:00,0.0,0.0,4.4,
2024-02-03 02:30:00,0.0,0.0,4.0,
2024-02-03 02:40:00,0.0,0.0,3.9,
2024-02-03 02:50:00,0.0,0.0,4.1,
2024-02-03 03:00:00,0.0,0.0,4.1,
2024-02-03 03:10:00,0.0,0.0,4.0,
2024-02-03 03:20:00,0.0,0.0,4.0,
2024-02-03 03:30:00,0.0,0.0,4.3,
2024-02-03 03:40:01,0.0,0.0,4.6,
2024-02-03 03:50:00,0.0,0.0,4.5,
2024-02-03 04:00:00,0.0,0.0,4.3,
2024-02-03 04:10:00,0.0,0.0,4.2,
2024-02-03 04:20:00,0.0,0.0,4.3,
2024-02-03 04:30:00,0.0,0.0,4.2,
2024-02-03 04:40:00,0.0,0.0,4.3,
2024-02-03 04:50:00,0.0,0.0,4.0,
2024-02-03 05:00:00,0.0,0.0,4.0,
2024-02-03 05:10:00,0.0,0.0,4.0,
2024-02-03 05:20:00,0.0,0.0,4.0,
2024-02-03 05:30:00,0.0,0.0,3.8,
2024-02-03 05:40:00,0.0,0.0,3.5,
2024-02-03 05:50:00,0.0,0.0,3.3,
2024-02-03 06:00:00,0.0,0.0,2.4,
2024-02-03 06:10:00,0.0,0.0,2.2,
2024-02-03 06:20:00,0.0,0.0,2.1,
2024-02-03 06:30:00,0.0,0.0,2.3,
2024-02-03 06:40:00,0.0,0.0,2.6,
2024-02-03 06:50:00,0.0,0.0,2.8,
2024-02-03 07:00:01,0.0,0.0,2.1,
2024-02-03 07:10:00,0.0,0.0,1.1,
2024-02-03 07:20:00,0.0,0.0,0.7,
2024-02-03 07:30:00,0.0,0.0,0.7,
2024-02-03 07:40:00,0.0,0.0,0.5,
2024-02-03 07:50:00,0.2,0.0,0.6,0.0
2024-02-03 08:00:00,1.4,0.0,0.3,0.0
2024-02-03 08:10:00,4.5,0.0,-0.1,0.0
2024-02-03 08:20:00,14.3,3.0,0.5,0.2263988277974292
2024-02-03 08:30:00,34.8,10.0,2.0,0.31010567409034845
2024-02-03 08:40:00,80.2,17.0,2.9,0.22875126782026198
2024-02-03 08:50:00,95.3,24.0,3.7,0.27177361909785835
2024-02-03 09:00:00,125.5,33.0,5.2,0.2837652240042678
2024-02-03 09:10:00,178.5,16.0,7.9,0.09673212287591372
2024-02-03 09:20:00,220.8,20.0,10.8,0.0977507016154359
2024-02-03 09:30:00,268.2,125.0,14.1,0.5029678159183504
2024-02-03 09:40:00,311.5,256.0,17.0,0.886892272660063
2024-02-03 09:50:00,333.0,317.0,18.6,1.027315842130657
2024-02-03 10:00:00,,352.0,,
2024-02-03 10:10:00,448.2,379.0,23.8,0.9125492540634591
2024-02-03 10:20:00,448.2,408.0,23.8,0.9823749225801882
2024-02-03 10:30:00,507.8,432.0,26.2,0.9180789015369559
2024-02-03 10:40:00,533.9,451.0,27.4,0.911602647258513
2024-02-03 10:50:00,,471.0,,
2024-02-03 11:00:00,607.0,485.0,32.8,0.8622674740192587
2024-02-03 11:10:00,627.3,508.0,33.9,0.8739314759825946
2024-02-03 11:20:00,661.0,517.0,34.8,0.8440691748810761
2024-02-03 11:30:00,680.9,534.0,35.0,0.8463439216853815
2024-02-03 11:40:00,702.9,548.0,35.3,0.8413485911470452
2024-02-03 11:50:00,731.7,563.0,36.6,0.830355939462586
2024-02-03 12:00:00,745.7,570.0,35.8,0.8248968957028497
2024-02-03 12:10:00,759.3,580.0,37.9,0.8243346405688915
2024-02-03 12:20:00,775.4,586.0,38.8,0.8155691243989757
2024-02-03 12:30:00,785.2,590.0,40.7,0.8108876337777678
2024-02-03 12:40:00,797.7,590.0,40.0,0.7981809828786554
2024-02-03 12:50:01,804.5,592.0,40.5,0.794117222540674
2024-02-03 13:00:00,811.8,603.0,40.0,0.8015991016730116
2024-02-03 13:10:00,819.6,605.0,41.0,0.7966038143360414
2024-02-03 13:20:00,809.5,533.0,40.7,0.7105576387025841
2024-02-03 13:30:00,807.2,604.0,40.8,0.8075041111050361
2024-02-03 13:40:00,820.6,609.0,42.1,0.8008934404254902
2024-02-03 13:50:01,805.9,605.0,41.8,0.8101457826403022
2024-02-03 14:00:00,802.6,608.0,42.4,0.8175105774574168
2024-02-03 14:10:00,784.6,607.0,41.3,0.834890162785481
2024-02-03 14:20:00,799.0,582.0,41.8,0.7860771315089213
2024-02-03 14:30:00,766.3,571.0,41.5,0.8041299528532554
2024-02-03 14:30:01,766.3,595.0,41.5,0.8379287599784361
2024-02-03 14:40:00,746.6,210.0,41.5,0.30354303057222964
2024-02-03 14:50:00,699.4,536.0,41.9,0.8270430537135333
2024-02-03 15:00:00,621.5,520.0,41.1,0.9029239385903371
2024-02-03 15:10:01,707.2,492.0,40.3,0.7507784657105924
2024-02-03 15:20:00,673.5,480.0,40.1,0.7691173244254165
2024-02-03 15:30:00,650.9,437.0,40.2,0.7245295820089696
2024-02-03 15:40:00,617.6,417.0,36.3,0.7286479112903983
2024-02-03 15:50:00,,425.0,,
2024-02-03 16:00:00,541.0,364.0,33.2,0.7260943798220446
2024-02-03 16:10:00,525.4,378.0,33.6,0.7764092271134525
2024-02-03 16:20:00,475.3,338.0,34.1,0.7674283570208951
2024-02-03 16:30:00,366.3,214.0,30.1,0.6304720109433914
2024-02-03 16:40:00,313.7,172.0,30.4,0.5917017924243512
2024-02-03 16:50:00,251.3,58.0,27.7,0.24907174396496587
2024-02-03 17:00:00,272.7,35.0,25.9,0.13850704475322492
2024-02-03 17:10:00,279.9,37.0,27.3,0.14265525757725356
2024-02-03 17:20:00,230.1,43.0,25.8,0.20166976562746516
2024-02-03 17:30:00,208.3,32.0,23.7,0.16578669163082668
2024-02-03 17:40:00,157.5,17.0,24.1,0.11648159796307944
2024-02-03 17:50:00,90.7,9.0,19.7,0.10708389980716332
2024-02-03 18:00:00,67.0,0.0,17.7,0.0
2024-02-03 18:10:00,32.1,0.0,15.2,0.0
2024-02-03 18:20:00,7.0,0.0,13.3,0.0
2024-02-03 18:30:00,2.5,0.0,11.7,0.0
2024-02-03 18:40:00,0.6,0.0,11.0,0.0
2024-02-03 18:50:00,0.1,0.0,9.6,0.0
2024-02-03 19:00:00,0.1,0.0,8.9,0.0
2024-02-03 19:10:00,0.0,0.0,8.4,
2024-02-03 19:20:00,0.0,0.0,8.1,
2024-02-03 19:30:00,0.0,0.0,7.5,
2024-02-03 19:40:00,0.0,0.0,7.1,
2024-02-03 19:50:00,0.0,0.0,7.0,
2024-02-03 20:00:00,0.0,0.0,6.8,
2024-02-03 20:10:00,0.0,0.0,7.0,
2024-02-03 20:20:00,0.0,0.0,7.1,
2024-02-03 20:30:01,0.0,0.0,6.8,
2024-02-03 20:40:00,0.0,0.0,6.6,
2024-02-03 20:50:00,0.0,0.0,6.5,
2024-02-03 21:00:00,0.0,0.0,6.5,
2024-02-03 21:10:00,0.0,0.0,6.2,
2024-02-03 21:20:00,0.0,0.0,6.2,
2024-02-03 21:30:00,0.0,0.0,6.5,
2024-02-03 21:40:00,0.0,0.0,6.8,
2024-02-03 21:50:00,0.0,0.0,6.7,
2024-02-03 22:00:00,0.0,0.0,6.6,
2024-02-03 22:10:00,0.0,0.0,6.5,
2024-02-03 22:20:01,0.0,0.0,6.6,
2024-02-03 22:30:00,0.0,0.0,6.8,
2024-02-03 22:40:00,0.0,0.0,6.8,
2024-02-03 22:50:00,0.0,0.0,6.7,
2024-02-03 23:00:00,0.0,0.0,6.7,
2024-02-03 23:10:00,0.0,0.0,6.9,
2024-02-03 23:20:00,0.0,0.0,6.9,
2024-02-03 23:30:00,0.0,0.0,6.5,
2024-02-03 23:40:00,0.0,0.0,6.3,
2024-02-03 23:50:00,0.0,0.0,5.8,
2024-02-04 00:00:00,0.0,0.0,5.7,
2024-02-04 00:10:00,0.0,0.0,5.7,
2024-02-04 00:20:00,0.0,0.0,5.5,
2024-02-04 00:30:00,0.0,0.0,5.7,
2024-02-04 00:40:00,0.0,0.0,5.8,
2024-02-04 00:50:00,0.0,0.0,5.7,
2024-02-04 01:00:00,0.0,0.0,5.8,
2024-02-04 01:10:00,0.0,0.0,5.9,
2024-02-04 01:20:00,0.0,0.0,6.2,
2024-02-04 01:30:00,0.0,0.0,6.0,
2024-02-04 01:40:00,0.0,0.0,5.8,
2024-02-04 01:50:01,0.0,0.0,5.2,
2024-02-04 02:00:00,0.0,0.0,5.2,
2024-02-04 02:10:00,0.0,0.0,5.3,
2024-02-04 02:20:00,0.0,0.0,5.0,
2024-02-04 02:30:00,0.0,0.0,4.5,
2024-02-04 02:40:00,0.0,0.0,3.9,
2024-02-04 02:50:00,0.0,0.0,3.5,
2024-02-04 03:00:00,0.0,0.0,3.0,
2024-02-04 03:10:00,0.0,0.0,2.6,
2024-02-04 03:20:00,0.0,0.0,2.8,
2024-02-04 03:30:00,0.0,0.0,3.8,
2024-02-04 03:40:00,0.0,0.0,4.5,
2024-02-04 03:50:00,0.0,0.0,4.6,
2024-02-04 04:00:00,0.0,0.0,4.8,
2024-02-04 04:10:00,0.0,0.0,5.3,
2024-02-04 04:20:00,0.0,0.0,6.0,
2024-02-04 04:30:00,0.0,0.0,6.1,
2024-02-04 04:40:00,0.0,0.0,5.7,
2024-02-04 04:50:00,0.0,0.0,5.2,
2024-02-04 05:00:00,0.0,0.0,4.5,
2024-02-04 05:10:00,0.0,0.0,4.2,
2024-02-04 05:20:00,0.0,0.0,3.9,
2024-02-04 05:30:00,0.0,0.0,3.6,
2024-02-04 05:40:00,0.0,0.0,3.4,
2024-02-04 05:50:00,0.0,0.0,3.2,
2024-02-04 06:00:00,0.0,0.0,3.0,
2024-02-04 06:10:00,0.0,0.0,3.1,
2024-02-04 06:20:00,0.0,0.0,3.5,
2024-02-04 06:30:00,0.0,0.0,3.4,
2024-02-04 06:40:00,0.0,0.0,3.5,
2024-02-04 06:50:00,0.0,0.0,3.8,
2024-02-04 07:00:01,0.0,0.0,3.3,
2024-02-04 07:10:00,0.0,0.0,3.9,
2024-02-04 07:20:00,0.0,0.0,4.2,
2024-02-04 07:30:00,0.0,0.0,3.8,
2024-02-04 07:40:00,0.0,0.0,3.7,
2024-02-04 07:50:00,0.1,0.0,3.0,0.0
2024-02-04 08:00:00,2.1,0.0,3.4,0.0
2024-02-04 08:10:00,4.1,0.0,3.6,0.0
2024-02-04 08:20:00,13.9,9.0,4.0,0.6987417059359505
2024-02-04 08:30:00,22.0,14.0,5.1,0.6867431109855352
2024-02-04 08:40:01,26.9,22.0,6.5,0.8825907215002631
2024-02-04 08:50:00,30.6,37.0,7.0,1.3048760325448778
2024-02-04 09:00:00,46.9,49.0,6.9,1.1274886896777445
